"PatchIndex","MethodName","MethodID","Operator","Patch","Compiled","AllTestsPassed","BaselineRuntime(ms)","PatchRuntime(ms)","RuntimeImprovement(ms)","ImprovementPercent"
"11","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","CopyStatement","| gin.edit.statement.CopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":397 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":664:665 |","false","false","63.00","-1.00","64.00","101.59"
"12","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":563 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":674 |","false","false","63.00","-1.00","64.00","101.59"
"13","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":686 |","false","false","63.00","-1.00","64.00","101.59"
"14","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":684 |","true","false","63.00","-1.00","64.00","101.59"
"15","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":665 |","true","false","63.00","-1.00","64.00","101.59"
"16","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":684 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":708 |","false","false","63.00","-1.00","64.00","101.59"
"17","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","CopyStatement","| gin.edit.statement.CopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":201 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":650:708 |","false","false","63.00","-1.00","64.00","101.59"
"18","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":264 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":684 |","false","false","63.00","-1.00","64.00","101.59"
"19","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":509 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":650:661 |","false","false","63.00","-1.00","64.00","101.59"
"20","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":482 <-> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":680 |","false","false","10.00","-1.00","11.00","110.00"
"21","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":708 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":684 |","false","false","63.00","-1.00","64.00","101.59"
"22","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":650 |","false","false","63.00","-1.00","64.00","101.59"
"23","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":303 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":651 |","false","false","10.00","-1.00","11.00","110.00"
"24","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":650 |","false","false","63.00","-1.00","64.00","101.59"
"25","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1146 |","true","false","10.00","-1.00","11.00","110.00"
"26","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":713 |","true","false","10.00","-1.00","11.00","110.00"
"27","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":569 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":661 |","false","false","63.00","-1.00","64.00","101.59"
"28","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","CopyStatement","| gin.edit.statement.CopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":751 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":673:684 |","false","false","63.00","-1.00","64.00","101.59"
"29","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":169 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":919 |","false","false","10.00","-1.00","11.00","110.00"
"30","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":722 |","false","false","10.00","-1.00","11.00","110.00"
"31","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":684 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":726 |","false","false","63.00","-1.00","64.00","101.59"
"32","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":661 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":661 |","true","true","63.00","61.00","2.00","3.17"
"33","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":679 |","false","false","10.00","-1.00","11.00","110.00"
"34","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":861 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":850 |","true","true","10.00","12.00","-2.00","-20.00"
"35","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":504 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":708 |","false","false","63.00","-1.00","64.00","101.59"
"36","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":684 |","true","false","63.00","-1.00","64.00","101.59"
"37","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1111 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1249 |","false","false","10.00","-1.00","11.00","110.00"
"38","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":751 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":700 |","false","false","63.00","-1.00","64.00","101.59"
"39","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":686 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":684 |","false","false","63.00","-1.00","64.00","101.59"
"40","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1263 <-> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":537 |","false","false","10.00","-1.00","11.00","110.00"
"41","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","CopyStatement","| gin.edit.statement.CopyStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":779 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":934:935 |","true","true","10.00","13.00","-3.00","-30.00"
"42","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":552 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":710 |","false","false","63.00","-1.00","64.00","101.59"
"43","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":566 <-> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":551 |","true","true","10.00","10.00","0.00","0.00"
"44","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":924 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":707 |","false","false","10.00","-1.00","11.00","110.00"
"45","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":650 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":701 |","false","false","63.00","-1.00","64.00","101.59"
"46","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":493 |","false","false","10.00","-1.00","11.00","110.00"
"47","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":569 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":661 |","false","false","63.00","-1.00","64.00","101.59"
"48","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":701 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":701 |","true","true","63.00","62.00","1.00","1.59"
"49","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":552 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":727 |","false","false","63.00","-1.00","64.00","101.59"
"50","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":821 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1051:1052 |","false","false","10.00","-1.00","11.00","110.00"
"51","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":493 <-> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1186 |","false","false","10.00","-1.00","11.00","110.00"
"52","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":243 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":686 |","false","false","63.00","-1.00","64.00","101.59"
"53","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":551 <-> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":853 |","false","false","10.00","-1.00","11.00","110.00"
"54","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":991 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":787 |","false","false","10.00","-1.00","11.00","110.00"
"55","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","CopyStatement","| gin.edit.statement.CopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":490 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":698:698 |","false","false","63.00","-1.00","64.00","101.59"
"56","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1135 -> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":773:774 |","false","false","10.00","-1.00","11.00","110.00"
"57","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1043 |","true","true","10.00","10.00","0.00","0.00"
"58","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","CopyStatement","| gin.edit.statement.CopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":786 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":709:709 |","false","false","63.00","-1.00","64.00","101.59"
"59","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":708 |","false","false","63.00","-1.00","64.00","101.59"
"60","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":620 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":710 |","false","false","63.00","-1.00","64.00","101.59"
"61","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":727 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":727 |","true","true","63.00","60.00","3.00","4.76"
"62","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":650 |","false","false","63.00","-1.00","64.00","101.59"
"63","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":727 |","false","false","63.00","-1.00","64.00","101.59"
"64","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":243 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":650 |","false","false","63.00","-1.00","64.00","101.59"
"65","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":449 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":673 |","false","false","63.00","-1.00","64.00","101.59"
"66","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":710 |","false","false","63.00","-1.00","64.00","101.59"
"67","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1022 <-> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1100 |","false","false","10.00","-1.00","11.00","110.00"
"68","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":294 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":686 |","false","false","63.00","-1.00","64.00","101.59"
"69","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":710 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":650 |","false","false","63.00","-1.00","64.00","101.59"
"70","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":673 |","false","false","63.00","-1.00","64.00","101.59"
"71","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","SwapStatement","| gin.edit.statement.SwapStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":710 <-> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":685 |","false","false","63.00","-1.00","64.00","101.59"
"72","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":551 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":686 |","false","false","63.00","-1.00","64.00","101.59"
"73","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":651 |","false","false","63.00","-1.00","64.00","101.59"
"74","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":665 |","true","false","63.00","-1.00","64.00","101.59"
"75","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":651 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":700:700 |","false","false","63.00","-1.00","64.00","101.59"
"76","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":450 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":709 |","false","false","63.00","-1.00","64.00","101.59"
"77","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","CopyStatement","| gin.edit.statement.CopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":603 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":726:727 |","false","false","63.00","-1.00","64.00","101.59"
"78","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":787 |","false","false","10.00","-1.00","11.00","110.00"
"79","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":1012 <-> ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":584 |","false","false","10.00","-1.00","11.00","110.00"
"80","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":786 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":700:700 |","false","false","63.00","-1.00","64.00","101.59"
"81","com.google.gson.internal.bind.util.ISO8601Utils.parse(String,ParsePosition)","2","DeleteStatement","| gin.edit.statement.DeleteStatement ""src/main/java/com/google/gson/internal/bind/util/ISO8601Utils.java"":947 |","true","true","10.00","11.00","-1.00","-10.00"
"82","com.google.gson.internal.bind.DefaultDateTypeAdapter.deserializeToDate(JsonReader)","1","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":786 -> ""src/main/java/com/google/gson/internal/bind/DefaultDateTypeAdapter.java"":700:701 |","false","false","63.00","-1.00","64.00","101.59"
