MethodID,Step,Operator,Success,ParentFitness,ChildFitness,Reward
2,35,BinaryOperatorReplacement,true,7,7,1.0000
2,36,BinaryOperatorReplacement,true,7,7,1.0000
2,37,DeleteStatement,true,7,7,1.0000
2,38,DeleteStatement,true,7,7,1.0000
2,39,MatchedReplaceStatement,false,7,-1,0.0000
2,40,SwapStatement,true,7,7,1.0000
2,41,DeleteStatement,false,7,-1,0.0000
2,42,SwapStatement,false,7,-1,0.0000
2,43,SwapStatement,true,7,7,1.0000
2,44,CopyStatement,false,7,-1,0.0000
2,45,SwapStatement,false,7,-1,0.0000
2,46,MatchedSwapStatement,false,7,-1,0.0000
2,47,MatchedReplaceStatement,false,7,-1,0.0000
2,48,MatchedCopyStatement,false,7,-1,0.0000
2,49,MatchedDeleteStatement,true,7,7,1.0000
2,50,MatchedDeleteStatement,false,7,-1,0.0000
2,51,CopyStatement,false,7,-1,0.0000
2,52,UnaryOperatorReplacement,true,7,7,1.0000
2,53,ReplaceStatement,false,7,-1,0.0000
2,54,MoveStatement,false,7,-1,0.0000
2,55,SwapStatement,false,7,-1,0.0000
2,56,MoveStatement,true,7,7,1.0000
2,57,UnaryOperatorReplacement,true,7,7,1.0000
2,58,SwapStatement,true,7,7,1.0000
2,59,MatchedCopyStatement,true,7,7,1.0000
2,60,CopyStatement,false,7,-1,0.0000
2,61,ReplaceStatement,false,7,-1,0.0000
2,62,MatchedCopyStatement,false,7,-1,0.0000
2,63,MoveStatement,false,7,-1,0.0000
2,64,MatchedDeleteStatement,true,7,7,1.0000
2,65,MatchedSwapStatement,false,7,-1,0.0000
2,66,MatchedCopyStatement,false,7,-1,0.0000
2,67,MatchedDeleteStatement,true,7,7,1.0000
2,68,MatchedReplaceStatement,false,7,-1,0.0000
2,69,MatchedDeleteStatement,true,7,7,1.0000
2,70,SwapStatement,true,7,7,1.0000
2,71,MoveStatement,false,7,-1,0.0000
2,72,UnaryOperatorReplacement,true,7,7,1.0000
2,73,MatchedReplaceStatement,false,7,-1,0.0000
2,74,MoveStatement,false,7,-1,0.0000
2,75,MatchedSwapStatement,false,7,-1,0.0000
2,76,SwapStatement,false,7,-1,0.0000
2,77,DeleteStatement,false,7,-1,0.0000
2,78,MoveStatement,false,7,-1,0.0000
2,79,UnaryOperatorReplacement,true,7,7,1.0000
2,80,BinaryOperatorReplacement,true,7,7,1.0000
2,81,CopyStatement,false,7,-1,0.0000
2,82,MatchedDeleteStatement,true,7,7,1.0000
2,83,BinaryOperatorReplacement,true,7,7,1.0000
2,84,MatchedCopyStatement,false,7,-1,0.0000
2,85,CopyStatement,false,7,-1,0.0000
2,86,MatchedCopyStatement,false,7,-1,0.0000
2,87,MatchedCopyStatement,false,7,-1,0.0000
2,88,MatchedDeleteStatement,true,7,7,1.0000
2,89,MoveStatement,false,7,-1,0.0000
2,90,SwapStatement,true,7,7,1.0000
2,91,MatchedSwapStatement,false,7,-1,0.0000
2,92,SwapStatement,false,7,-1,0.0000
2,93,CopyStatement,false,7,-1,0.0000
2,94,MatchedDeleteStatement,false,7,-1,0.0000
2,95,MatchedSwapStatement,false,7,-1,0.0000
2,96,MatchedReplaceStatement,false,7,-1,0.0000
2,97,DeleteStatement,false,7,-1,0.0000
2,98,UnaryOperatorReplacement,true,7,7,1.0000
2,99,MoveStatement,true,7,7,1.0000
3,1,SwapStatement,false,7,-1,0.0000
3,2,MatchedReplaceStatement,false,7,-1,0.0000
3,3,DeleteStatement,false,7,-1,0.0000
3,4,UnaryOperatorReplacement,true,7,7,1.0000
3,5,MoveStatement,true,7,7,1.0000
3,6,MatchedReplaceStatement,false,7,-1,0.0000
3,7,ReplaceStatement,false,7,-1,0.0000
3,8,BinaryOperatorReplacement,true,7,7,1.0000
3,9,SwapStatement,false,7,-1,0.0000
3,10,CopyStatement,false,7,-1,0.0000
3,11,MatchedSwapStatement,false,7,-1,0.0000
3,12,MatchedReplaceStatement,true,7,7,1.0000
3,13,CopyStatement,false,7,-1,0.0000
3,14,DeleteStatement,false,7,-1,0.0000
3,15,MatchedCopyStatement,false,7,-1,0.0000
3,16,MatchedSwapStatement,false,7,-1,0.0000
3,17,ReplaceStatement,false,7,-1,0.0000
3,18,SwapStatement,false,7,-1,0.0000
3,19,MoveStatement,false,7,-1,0.0000
3,20,UnaryOperatorReplacement,true,7,7,1.0000
3,21,SwapStatement,false,7,-1,0.0000
3,22,UnaryOperatorReplacement,true,7,7,1.0000
3,23,MatchedDeleteStatement,true,7,7,1.0000
3,24,BinaryOperatorReplacement,true,7,7,1.0000
3,25,UnaryOperatorReplacement,true,7,7,1.0000
3,26,MoveStatement,false,7,-1,0.0000
3,27,MatchedCopyStatement,false,7,-1,0.0000
3,28,MatchedCopyStatement,false,7,-1,0.0000
3,29,UnaryOperatorReplacement,true,7,7,1.0000
3,30,MatchedReplaceStatement,false,7,-1,0.0000
3,31,MoveStatement,false,7,-1,0.0000
3,32,SwapStatement,false,7,-1,0.0000
3,33,MatchedSwapStatement,false,7,-1,0.0000
3,34,BinaryOperatorReplacement,true,7,7,1.0000
3,35,SwapStatement,false,7,-1,0.0000
3,36,CopyStatement,false,7,-1,0.0000
3,37,MatchedSwapStatement,false,7,-1,0.0000
3,38,CopyStatement,true,7,7,1.0000
3,39,MatchedSwapStatement,false,7,-1,0.0000
3,40,ReplaceStatement,false,7,-1,0.0000
3,41,MatchedReplaceStatement,false,7,-1,0.0000
3,42,MatchedSwapStatement,false,7,-1,0.0000
3,43,MatchedDeleteStatement,true,7,7,1.0000
3,44,CopyStatement,true,7,7,1.0000
3,45,UnaryOperatorReplacement,true,7,7,1.0000
3,46,DeleteStatement,false,7,-1,0.0000
3,47,UnaryOperatorReplacement,true,7,7,1.0000
3,48,CopyStatement,false,7,-1,0.0000
3,49,MatchedCopyStatement,false,7,-1,0.0000
3,50,ReplaceStatement,false,7,-1,0.0000
3,51,SwapStatement,true,7,7,1.0000
3,52,DeleteStatement,true,7,7,1.0000
3,53,MatchedCopyStatement,true,7,7,1.0000
3,54,DeleteStatement,false,7,-1,0.0000
3,55,DeleteStatement,false,7,-1,0.0000
3,56,CopyStatement,false,7,-1,0.0000
3,57,MatchedDeleteStatement,true,7,7,1.0000
3,58,MatchedReplaceStatement,false,7,-1,0.0000
3,59,BinaryOperatorReplacement,false,7,-1,0.0000
3,60,MatchedDeleteStatement,false,7,-1,0.0000
3,61,CopyStatement,false,7,-1,0.0000
3,62,MoveStatement,false,7,-1,0.0000
3,63,MatchedDeleteStatement,false,7,-1,0.0000
3,64,UnaryOperatorReplacement,true,7,7,1.0000
3,65,SwapStatement,true,7,7,1.0000
3,66,MatchedReplaceStatement,false,7,-1,0.0000
3,67,MatchedDeleteStatement,true,7,7,1.0000
3,68,UnaryOperatorReplacement,true,7,7,1.0000
3,69,CopyStatement,false,7,-1,0.0000
3,70,MatchedSwapStatement,false,7,-1,0.0000
3,71,CopyStatement,false,7,-1,0.0000
3,72,ReplaceStatement,true,7,8,0.8750
3,73,MatchedDeleteStatement,false,7,-1,0.0000
3,74,UnaryOperatorReplacement,true,7,7,1.0000
3,75,DeleteStatement,false,7,-1,0.0000
3,76,CopyStatement,false,7,-1,0.0000
3,77,SwapStatement,false,7,-1,0.0000
3,78,ReplaceStatement,false,7,-1,0.0000
3,79,UnaryOperatorReplacement,true,7,7,1.0000
3,80,MatchedReplaceStatement,true,7,7,1.0000
3,81,SwapStatement,true,7,7,1.0000
3,82,MatchedReplaceStatement,false,7,-1,0.0000
3,83,MatchedSwapStatement,true,7,7,1.0000
3,84,BinaryOperatorReplacement,false,7,-1,0.0000
3,85,SwapStatement,false,7,-1,0.0000
3,86,ReplaceStatement,true,7,7,1.0000
3,87,DeleteStatement,false,7,-1,0.0000
3,88,CopyStatement,false,7,-1,0.0000
3,89,CopyStatement,false,7,-1,0.0000
3,90,ReplaceStatement,false,7,-1,0.0000
3,91,BinaryOperatorReplacement,true,7,7,1.0000
3,92,DeleteStatement,false,7,-1,0.0000
3,93,MoveStatement,false,7,-1,0.0000
3,94,CopyStatement,false,7,-1,0.0000
3,95,UnaryOperatorReplacement,true,7,7,1.0000
3,96,MatchedSwapStatement,false,7,-1,0.0000
3,97,UnaryOperatorReplacement,true,7,7,1.0000
3,98,SwapStatement,false,7,-1,0.0000
3,99,MatchedDeleteStatement,false,7,-1,0.0000
4,1,MatchedDeleteStatement,false,7,-1,0.0000
4,2,BinaryOperatorReplacement,true,7,7,1.0000
4,3,MatchedCopyStatement,false,7,-1,0.0000
4,4,SwapStatement,false,7,-1,0.0000
4,5,MatchedCopyStatement,false,7,-1,0.0000
4,6,MatchedDeleteStatement,false,7,-1,0.0000
4,7,MatchedCopyStatement,false,7,-1,0.0000
4,8,SwapStatement,false,7,-1,0.0000
4,9,BinaryOperatorReplacement,true,7,7,1.0000
4,10,DeleteStatement,true,7,7,1.0000
4,11,SwapStatement,true,7,7,1.0000
4,12,MatchedDeleteStatement,false,7,-1,0.0000
4,13,DeleteStatement,true,7,7,1.0000
4,14,DeleteStatement,false,7,-1,0.0000
4,15,MatchedReplaceStatement,false,7,-1,0.0000
4,16,SwapStatement,false,7,-1,0.0000
4,17,DeleteStatement,true,7,7,1.0000
4,18,MatchedReplaceStatement,false,7,-1,0.0000
4,19,CopyStatement,false,7,-1,0.0000
4,20,DeleteStatement,false,7,-1,0.0000
4,21,BinaryOperatorReplacement,true,7,7,1.0000
4,22,DeleteStatement,false,7,-1,0.0000
4,23,MatchedDeleteStatement,false,7,-1,0.0000
4,24,MoveStatement,false,7,-1,0.0000
4,25,BinaryOperatorReplacement,true,7,7,1.0000
4,26,CopyStatement,false,7,-1,0.0000
4,27,BinaryOperatorReplacement,true,7,7,1.0000
4,28,ReplaceStatement,false,7,-1,0.0000
4,29,ReplaceStatement,false,7,-1,0.0000
4,30,SwapStatement,false,7,-1,0.0000
4,31,MatchedReplaceStatement,false,7,-1,0.0000
4,32,DeleteStatement,true,7,7,1.0000
4,33,ReplaceStatement,false,7,-1,0.0000
4,34,UnaryOperatorReplacement,true,7,7,1.0000
4,35,ReplaceStatement,false,7,-1,0.0000
4,36,MatchedDeleteStatement,false,7,-1,0.0000
4,37,SwapStatement,true,7,7,1.0000
4,38,MatchedSwapStatement,false,7,-1,0.0000
4,39,MoveStatement,false,7,-1,0.0000
4,40,SwapStatement,false,7,-1,0.0000
4,41,ReplaceStatement,false,7,-1,0.0000
4,42,UnaryOperatorReplacement,true,7,7,1.0000
4,43,MatchedDeleteStatement,false,7,-1,0.0000
4,44,MoveStatement,false,7,-1,0.0000
4,45,MatchedSwapStatement,false,7,-1,0.0000
4,46,DeleteStatement,false,7,-1,0.0000
4,47,MatchedSwapStatement,false,7,-1,0.0000
4,48,DeleteStatement,false,7,-1,0.0000
4,49,MatchedReplaceStatement,false,7,-1,0.0000
4,50,DeleteStatement,true,7,7,1.0000
4,51,MatchedDeleteStatement,false,7,-1,0.0000
4,52,MatchedReplaceStatement,false,7,-1,0.0000
4,53,CopyStatement,false,7,-1,0.0000
4,54,CopyStatement,false,7,-1,0.0000
4,55,MatchedDeleteStatement,false,7,-1,0.0000
4,56,MatchedDeleteStatement,false,7,-1,0.0000
4,57,UnaryOperatorReplacement,true,7,7,1.0000
4,58,BinaryOperatorReplacement,true,7,7,1.0000
4,59,DeleteStatement,true,7,7,1.0000
4,60,BinaryOperatorReplacement,true,7,7,1.0000
4,61,ReplaceStatement,false,7,-1,0.0000
4,62,BinaryOperatorReplacement,true,7,7,1.0000
4,63,ReplaceStatement,false,7,-1,0.0000
4,64,MatchedCopyStatement,false,7,-1,0.0000
4,65,BinaryOperatorReplacement,false,7,-1,0.0000
4,66,CopyStatement,false,7,-1,0.0000
4,67,ReplaceStatement,false,7,-1,0.0000
4,68,MatchedDeleteStatement,false,7,-1,0.0000
4,69,DeleteStatement,false,7,-1,0.0000
4,70,UnaryOperatorReplacement,true,7,7,1.0000
4,71,MatchedCopyStatement,false,7,-1,0.0000
4,72,BinaryOperatorReplacement,true,7,7,1.0000
4,73,MatchedCopyStatement,true,7,7,1.0000
4,74,MatchedDeleteStatement,false,7,-1,0.0000
4,75,SwapStatement,false,7,-1,0.0000
4,76,ReplaceStatement,false,7,-1,0.0000
4,77,DeleteStatement,false,7,-1,0.0000
4,78,MatchedSwapStatement,false,7,-1,0.0000
4,79,MoveStatement,true,7,7,1.0000
4,80,UnaryOperatorReplacement,true,7,7,1.0000
4,81,MatchedSwapStatement,false,7,-1,0.0000
4,82,SwapStatement,false,7,-1,0.0000
4,83,SwapStatement,true,7,7,1.0000
4,84,MatchedCopyStatement,false,7,-1,0.0000
4,85,CopyStatement,false,7,-1,0.0000
4,86,MatchedReplaceStatement,false,7,-1,0.0000
4,87,MatchedDeleteStatement,true,7,7,1.0000
4,88,MatchedCopyStatement,false,7,-1,0.0000
4,89,MatchedCopyStatement,false,7,-1,0.0000
4,90,MatchedDeleteStatement,false,7,-1,0.0000
4,91,MoveStatement,true,7,7,1.0000
4,92,MatchedReplaceStatement,false,7,-1,0.0000
4,93,DeleteStatement,false,7,-1,0.0000
4,94,MatchedReplaceStatement,false,7,-1,0.0000
4,95,MoveStatement,false,7,-1,0.0000
4,96,MatchedSwapStatement,false,7,-1,0.0000
4,97,BinaryOperatorReplacement,true,7,7,1.0000
4,98,MatchedCopyStatement,false,7,-1,0.0000
4,99,SwapStatement,false,7,-1,0.0000
5,1,SwapStatement,false,7,-1,0.0000
5,2,MatchedDeleteStatement,true,7,7,1.0000
5,3,MatchedReplaceStatement,false,7,-1,0.0000
5,4,SwapStatement,false,7,-1,0.0000
5,5,CopyStatement,false,7,-1,0.0000
5,6,CopyStatement,false,7,-1,0.0000
5,7,CopyStatement,false,7,-1,0.0000
5,8,MoveStatement,false,7,-1,0.0000
5,9,DeleteStatement,false,7,-1,0.0000
5,10,BinaryOperatorReplacement,true,7,7,1.0000
5,11,MatchedSwapStatement,false,7,-1,0.0000
5,12,SwapStatement,false,7,-1,0.0000
5,13,DeleteStatement,false,7,-1,0.0000
5,14,DeleteStatement,false,7,-1,0.0000
5,15,ReplaceStatement,false,7,-1,0.0000
5,16,BinaryOperatorReplacement,true,7,7,1.0000
5,17,MatchedSwapStatement,false,7,-1,0.0000
5,18,MatchedReplaceStatement,false,7,-1,0.0000
5,19,MatchedReplaceStatement,false,7,-1,0.0000
5,20,MoveStatement,false,7,-1,0.0000
5,21,MatchedReplaceStatement,false,7,-1,0.0000
5,22,MatchedDeleteStatement,false,7,-1,0.0000
5,23,UnaryOperatorReplacement,true,7,7,1.0000
5,24,CopyStatement,false,7,-1,0.0000
5,25,SwapStatement,false,7,-1,0.0000
5,26,MatchedSwapStatement,false,7,-1,0.0000
5,27,CopyStatement,false,7,-1,0.0000
5,28,CopyStatement,false,7,-1,0.0000
5,29,MatchedReplaceStatement,false,7,-1,0.0000
5,30,MatchedDeleteStatement,true,7,7,1.0000
5,31,DeleteStatement,false,7,-1,0.0000
5,32,MatchedCopyStatement,false,7,-1,0.0000
5,33,DeleteStatement,false,7,-1,0.0000
5,34,MatchedSwapStatement,false,7,-1,0.0000
5,35,MoveStatement,false,7,-1,0.0000
5,36,MatchedReplaceStatement,false,7,-1,0.0000
5,37,BinaryOperatorReplacement,true,7,7,1.0000
5,38,MoveStatement,true,7,7,1.0000
5,39,ReplaceStatement,false,7,-1,0.0000
5,40,ReplaceStatement,false,7,-1,0.0000
5,41,MatchedReplaceStatement,false,7,-1,0.0000
5,42,MatchedDeleteStatement,false,7,-1,0.0000
5,43,CopyStatement,false,7,-1,0.0000
5,44,UnaryOperatorReplacement,true,7,7,1.0000
5,45,CopyStatement,false,7,-1,0.0000
5,46,ReplaceStatement,false,7,-1,0.0000
5,47,CopyStatement,false,7,-1,0.0000
5,48,MatchedCopyStatement,false,7,-1,0.0000
5,49,MoveStatement,false,7,-1,0.0000
5,50,MatchedSwapStatement,false,7,-1,0.0000
5,51,CopyStatement,false,7,-1,0.0000
5,52,MatchedSwapStatement,false,7,-1,0.0000
5,53,CopyStatement,false,7,-1,0.0000
5,54,MatchedSwapStatement,false,7,-1,0.0000
5,55,MatchedSwapStatement,false,7,-1,0.0000
5,56,MatchedSwapStatement,false,7,-1,0.0000
5,57,BinaryOperatorReplacement,true,7,7,1.0000
5,58,SwapStatement,false,7,-1,0.0000
5,59,CopyStatement,false,7,-1,0.0000
5,60,MatchedSwapStatement,false,7,-1,0.0000
5,61,MatchedDeleteStatement,false,7,-1,0.0000
5,62,UnaryOperatorReplacement,true,7,7,1.0000
5,63,ReplaceStatement,false,7,-1,0.0000
5,64,CopyStatement,false,7,-1,0.0000
5,65,BinaryOperatorReplacement,true,7,7,1.0000
5,66,SwapStatement,false,7,-1,0.0000
5,67,SwapStatement,false,7,-1,0.0000
5,68,ReplaceStatement,false,7,-1,0.0000
5,69,BinaryOperatorReplacement,true,7,7,1.0000
5,70,MatchedReplaceStatement,false,7,-1,0.0000
5,71,MatchedDeleteStatement,false,7,-1,0.0000
5,72,SwapStatement,false,7,-1,0.0000
5,73,MatchedDeleteStatement,true,7,7,1.0000
5,74,CopyStatement,false,7,-1,0.0000
5,75,ReplaceStatement,false,7,-1,0.0000
5,76,DeleteStatement,true,7,7,1.0000
5,77,MoveStatement,false,7,-1,0.0000
5,78,MatchedDeleteStatement,false,7,-1,0.0000
5,79,ReplaceStatement,false,7,-1,0.0000
5,80,MatchedDeleteStatement,false,7,-1,0.0000
5,81,MatchedSwapStatement,false,7,-1,0.0000
5,82,MatchedCopyStatement,false,7,-1,0.0000
5,83,SwapStatement,false,7,-1,0.0000
5,84,MatchedReplaceStatement,false,7,-1,0.0000
5,85,MatchedCopyStatement,false,7,-1,0.0000
5,86,DeleteStatement,true,7,7,1.0000
5,87,MatchedSwapStatement,false,7,-1,0.0000
5,88,MoveStatement,false,7,-1,0.0000
5,89,SwapStatement,false,7,-1,0.0000
5,90,MatchedDeleteStatement,true,7,7,1.0000
5,91,MatchedSwapStatement,false,7,-1,0.0000
5,92,BinaryOperatorReplacement,true,7,7,1.0000
5,93,UnaryOperatorReplacement,true,7,7,1.0000
5,94,MatchedReplaceStatement,false,7,-1,0.0000
5,95,MatchedReplaceStatement,false,7,-1,0.0000
5,96,MatchedSwapStatement,false,7,-1,0.0000
5,97,ReplaceStatement,false,7,-1,0.0000
5,98,MatchedDeleteStatement,true,7,7,1.0000
5,99,SwapStatement,true,7,7,1.0000
6,1,UnaryOperatorReplacement,true,7,7,1.0000
6,2,SwapStatement,false,7,-1,0.0000
6,3,MatchedReplaceStatement,false,7,-1,0.0000
6,4,CopyStatement,false,7,-1,0.0000
6,5,CopyStatement,false,7,-1,0.0000
6,6,DeleteStatement,false,7,-1,0.0000
6,7,CopyStatement,false,7,-1,0.0000
6,8,MoveStatement,false,7,-1,0.0000
6,9,BinaryOperatorReplacement,true,7,7,1.0000
6,10,SwapStatement,false,7,-1,0.0000
6,11,MatchedSwapStatement,false,7,-1,0.0000
6,12,UnaryOperatorReplacement,true,7,7,1.0000
6,13,MatchedReplaceStatement,false,7,-1,0.0000
6,14,MatchedDeleteStatement,false,7,-1,0.0000
6,15,MatchedDeleteStatement,true,7,7,1.0000
6,16,CopyStatement,false,7,-1,0.0000
6,17,MatchedCopyStatement,false,7,-1,0.0000
6,18,CopyStatement,false,7,-1,0.0000
6,19,MatchedCopyStatement,true,7,7,1.0000
6,20,SwapStatement,false,7,-1,0.0000
6,21,BinaryOperatorReplacement,true,7,7,1.0000
6,22,UnaryOperatorReplacement,true,7,7,1.0000
6,23,ReplaceStatement,false,7,-1,0.0000
6,24,UnaryOperatorReplacement,true,7,7,1.0000
6,25,SwapStatement,false,7,-1,0.0000
6,26,ReplaceStatement,false,7,-1,0.0000
6,27,BinaryOperatorReplacement,true,7,7,1.0000
6,28,MoveStatement,false,7,-1,0.0000
6,29,SwapStatement,false,7,-1,0.0000
6,30,ReplaceStatement,false,7,-1,0.0000
6,31,SwapStatement,false,7,-1,0.0000
6,32,BinaryOperatorReplacement,true,7,7,1.0000
6,33,MatchedReplaceStatement,false,7,-1,0.0000
6,34,MoveStatement,false,7,-1,0.0000
6,35,MatchedDeleteStatement,false,7,-1,0.0000
6,36,DeleteStatement,false,7,-1,0.0000
6,37,SwapStatement,false,7,-1,0.0000
6,38,BinaryOperatorReplacement,true,7,7,1.0000
6,39,MatchedReplaceStatement,true,7,7,1.0000
6,40,SwapStatement,true,7,7,1.0000
6,41,MatchedReplaceStatement,false,7,-1,0.0000
6,42,ReplaceStatement,false,7,-1,0.0000
6,43,DeleteStatement,false,7,-1,0.0000
6,44,BinaryOperatorReplacement,true,7,7,1.0000
6,45,SwapStatement,false,7,-1,0.0000
6,46,SwapStatement,false,7,-1,0.0000
6,47,UnaryOperatorReplacement,true,7,7,1.0000
6,48,CopyStatement,false,7,-1,0.0000
6,49,BinaryOperatorReplacement,true,7,7,1.0000
6,50,MatchedSwapStatement,false,7,-1,0.0000
