MethodID,Step,Operator,Success,ParentMemory(KB),ChildMemory(KB),Reward
2,5,UnaryOperatorReplacement,true,7,7,1.0000
2,6,MatchedDeleteStatement,true,7,7,1.0000
2,7,SwapStatement,false,7,-1,0.0000
2,8,MatchedReplaceStatement,false,7,-1,0.0000
2,9,DeleteStatement,true,7,7,1.0000
2,10,ReplaceStatement,false,7,-1,0.0000
2,11,CopyStatement,false,7,-1,0.0000
2,12,DeleteStatement,false,7,-1,0.0000
2,13,MatchedDeleteStatement,true,7,7,1.0000
2,14,BinaryOperatorReplacement,true,7,7,1.0000
2,15,UnaryOperatorReplacement,true,7,7,1.0000
2,16,MatchedDeleteStatement,false,7,-1,0.0000
2,17,BinaryOperatorReplacement,true,7,7,1.0000
2,18,UnaryOperatorReplacement,true,7,7,1.0000
2,19,CopyStatement,false,7,-1,0.0000
2,20,ReplaceStatement,false,7,-1,0.0000
2,21,SwapStatement,false,7,-1,0.0000
2,22,MoveStatement,true,7,7,1.0000
2,23,MatchedCopyStatement,false,7,-1,0.0000
2,24,MatchedReplaceStatement,false,7,-1,0.0000
2,25,MatchedSwapStatement,false,7,-1,0.0000
2,26,BinaryOperatorReplacement,true,7,7,1.0000
2,27,UnaryOperatorReplacement,true,7,7,1.0000
2,28,DeleteStatement,false,7,-1,0.0000
2,29,MoveStatement,false,7,-1,0.0000
2,30,BinaryOperatorReplacement,true,7,7,1.0000
2,31,UnaryOperatorReplacement,true,7,7,1.0000
2,32,MatchedDeleteStatement,false,7,-1,0.0000
2,33,BinaryOperatorReplacement,true,7,7,1.0000
2,34,UnaryOperatorReplacement,true,7,7,1.0000
2,35,BinaryOperatorReplacement,true,7,7,1.0000
2,36,UnaryOperatorReplacement,true,7,7,1.0000
2,37,BinaryOperatorReplacement,true,7,7,1.0000
2,38,UnaryOperatorReplacement,true,7,7,1.0000
2,39,BinaryOperatorReplacement,true,7,7,1.0000
2,40,UnaryOperatorReplacement,true,7,7,1.0000
2,41,CopyStatement,false,7,-1,0.0000
2,42,ReplaceStatement,false,7,-1,0.0000
2,43,SwapStatement,false,7,-1,0.0000
2,44,MatchedCopyStatement,false,7,-1,0.0000
2,45,MatchedReplaceStatement,false,7,-1,0.0000
2,46,MatchedSwapStatement,false,7,-1,0.0000
2,47,DeleteStatement,false,7,-1,0.0000
2,48,MoveStatement,true,7,7,1.0000
2,49,BinaryOperatorReplacement,true,7,7,1.0000
2,50,UnaryOperatorReplacement,true,7,7,1.0000
2,51,MoveStatement,false,7,-1,0.0000
2,52,MatchedDeleteStatement,false,7,-1,0.0000
2,53,BinaryOperatorReplacement,true,7,7,1.0000
2,54,UnaryOperatorReplacement,true,7,7,1.0000
2,55,BinaryOperatorReplacement,true,7,7,1.0000
2,56,UnaryOperatorReplacement,true,7,7,1.0000
2,57,BinaryOperatorReplacement,true,7,7,1.0000
2,58,UnaryOperatorReplacement,true,7,7,1.0000
2,59,BinaryOperatorReplacement,true,7,7,1.0000
2,60,UnaryOperatorReplacement,true,7,7,1.0000
2,61,BinaryOperatorReplacement,true,7,7,1.0000
2,62,UnaryOperatorReplacement,true,7,7,1.0000
2,63,BinaryOperatorReplacement,true,7,7,1.0000
2,64,UnaryOperatorReplacement,true,7,7,1.0000
2,65,BinaryOperatorReplacement,true,7,7,1.0000
2,66,UnaryOperatorReplacement,true,7,7,1.0000
2,67,BinaryOperatorReplacement,true,7,7,1.0000
2,68,UnaryOperatorReplacement,true,7,7,1.0000
2,69,DeleteStatement,true,7,7,1.0000
2,70,DeleteStatement,false,7,-1,0.0000
2,71,MoveStatement,false,7,-1,0.0000
2,72,MatchedDeleteStatement,true,7,7,1.0000
2,73,MatchedDeleteStatement,false,7,-1,0.0000
2,74,CopyStatement,false,7,-1,0.0000
2,75,ReplaceStatement,false,7,-1,0.0000
2,76,SwapStatement,false,7,-1,0.0000
2,77,MatchedCopyStatement,false,7,-1,0.0000
2,78,MatchedReplaceStatement,false,7,-1,0.0000
2,79,MatchedSwapStatement,false,7,-1,0.0000
2,80,BinaryOperatorReplacement,true,7,7,1.0000
2,81,UnaryOperatorReplacement,true,7,7,1.0000
2,82,BinaryOperatorReplacement,true,7,7,1.0000
2,83,UnaryOperatorReplacement,true,7,7,1.0000
2,84,BinaryOperatorReplacement,true,7,7,1.0000
2,85,UnaryOperatorReplacement,true,7,7,1.0000
2,86,BinaryOperatorReplacement,true,7,7,1.0000
2,87,UnaryOperatorReplacement,true,7,7,1.0000
2,88,BinaryOperatorReplacement,true,7,7,1.0000
2,89,UnaryOperatorReplacement,true,7,7,1.0000
2,90,BinaryOperatorReplacement,true,7,7,1.0000
2,91,UnaryOperatorReplacement,true,7,7,1.0000
2,92,BinaryOperatorReplacement,true,7,7,1.0000
2,93,UnaryOperatorReplacement,true,7,7,1.0000
2,94,BinaryOperatorReplacement,true,7,7,1.0000
2,95,UnaryOperatorReplacement,true,7,7,1.0000
2,96,BinaryOperatorReplacement,true,7,7,1.0000
2,97,UnaryOperatorReplacement,true,7,7,1.0000
2,98,BinaryOperatorReplacement,true,7,7,1.0000
2,99,UnaryOperatorReplacement,true,7,7,1.0000
3,1,BinaryOperatorReplacement,true,7,7,1.0000
3,2,MoveStatement,false,7,-1,0.0000
3,3,CopyStatement,false,7,-1,0.0000
3,4,DeleteStatement,false,7,-1,0.0000
3,5,SwapStatement,false,7,-1,0.0000
3,6,MatchedDeleteStatement,true,7,7,1.0000
3,7,MatchedSwapStatement,false,7,-1,0.0000
3,8,MatchedReplaceStatement,false,7,-1,0.0000
3,9,UnaryOperatorReplacement,true,7,7,1.0000
3,10,ReplaceStatement,false,7,-1,0.0000
3,11,MatchedCopyStatement,false,7,-1,0.0000
3,12,MatchedDeleteStatement,false,7,-1,0.0000
3,13,BinaryOperatorReplacement,false,7,-1,0.0000
3,14,UnaryOperatorReplacement,true,7,7,1.0000
3,15,UnaryOperatorReplacement,true,7,7,1.0000
3,16,UnaryOperatorReplacement,true,7,7,1.0000
3,17,DeleteStatement,true,7,7,1.0000
3,18,CopyStatement,false,7,-1,0.0000
3,19,ReplaceStatement,false,7,-1,0.0000
3,20,SwapStatement,true,7,7,1.0000
3,21,MoveStatement,true,7,7,1.0000
3,22,MatchedCopyStatement,false,7,-1,0.0000
3,23,MatchedReplaceStatement,false,7,-1,0.0000
3,24,MatchedSwapStatement,false,7,-1,0.0000
3,25,DeleteStatement,false,7,-1,0.0000
3,26,SwapStatement,false,7,-1,0.0000
3,27,MoveStatement,false,7,-1,0.0000
3,28,MatchedDeleteStatement,false,7,-1,0.0000
3,29,BinaryOperatorReplacement,true,7,7,1.0000
3,30,UnaryOperatorReplacement,true,7,7,1.0000
3,31,BinaryOperatorReplacement,true,7,7,1.0000
3,32,UnaryOperatorReplacement,true,7,7,1.0000
3,33,UnaryOperatorReplacement,true,7,7,1.0000
3,34,BinaryOperatorReplacement,false,7,-1,0.0000
3,35,UnaryOperatorReplacement,true,7,7,1.0000
3,36,UnaryOperatorReplacement,true,7,7,1.0000
3,37,CopyStatement,false,7,-1,0.0000
3,38,ReplaceStatement,false,7,-1,0.0000
3,39,MatchedCopyStatement,false,7,-1,0.0000
3,40,MatchedReplaceStatement,false,7,-1,0.0000
3,41,MatchedSwapStatement,false,7,-1,0.0000
3,42,UnaryOperatorReplacement,true,7,7,1.0000
3,43,DeleteStatement,true,7,7,1.0000
3,44,SwapStatement,false,7,-1,0.0000
3,45,MoveStatement,false,7,-1,0.0000
3,46,MatchedDeleteStatement,true,7,7,1.0000
3,47,DeleteStatement,false,7,-1,0.0000
3,48,MatchedDeleteStatement,true,7,7,1.0000
3,49,UnaryOperatorReplacement,true,7,7,1.0000
3,50,MatchedDeleteStatement,true,7,7,1.0000
3,51,BinaryOperatorReplacement,true,7,7,1.0000
3,52,UnaryOperatorReplacement,true,7,7,1.0000
3,53,MatchedDeleteStatement,true,7,7,1.0000
3,54,BinaryOperatorReplacement,true,7,7,1.0000
3,55,UnaryOperatorReplacement,true,7,7,1.0000
3,56,UnaryOperatorReplacement,true,7,7,1.0000
3,57,MatchedDeleteStatement,false,7,-1,0.0000
3,58,BinaryOperatorReplacement,true,7,7,1.0000
3,59,UnaryOperatorReplacement,true,7,7,1.0000
3,60,BinaryOperatorReplacement,true,7,7,1.0000
3,61,UnaryOperatorReplacement,true,7,7,1.0000
3,62,BinaryOperatorReplacement,true,7,7,1.0000
3,63,UnaryOperatorReplacement,true,7,7,1.0000
3,64,BinaryOperatorReplacement,true,7,7,1.0000
3,65,UnaryOperatorReplacement,true,7,7,1.0000
3,66,SwapStatement,false,7,-1,0.0000
3,67,MoveStatement,true,7,7,1.0000
3,68,DeleteStatement,false,7,-1,0.0000
3,69,MoveStatement,false,7,-1,0.0000
3,70,BinaryOperatorReplacement,true,7,7,1.0000
3,71,UnaryOperatorReplacement,true,7,7,1.0000
3,72,CopyStatement,false,7,-1,0.0000
3,73,ReplaceStatement,false,7,-1,0.0000
3,74,MatchedCopyStatement,false,7,-1,0.0000
3,75,MatchedReplaceStatement,false,7,-1,0.0000
3,76,MatchedSwapStatement,false,7,-1,0.0000
3,77,BinaryOperatorReplacement,true,7,7,1.0000
3,78,UnaryOperatorReplacement,true,7,7,1.0000
3,79,MatchedDeleteStatement,false,7,-1,0.0000
3,80,BinaryOperatorReplacement,true,7,7,1.0000
3,81,UnaryOperatorReplacement,true,7,7,1.0000
3,82,BinaryOperatorReplacement,true,7,7,1.0000
3,83,UnaryOperatorReplacement,true,7,7,1.0000
3,84,BinaryOperatorReplacement,true,7,7,1.0000
3,85,UnaryOperatorReplacement,true,7,7,1.0000
3,86,UnaryOperatorReplacement,true,7,7,1.0000
3,87,BinaryOperatorReplacement,true,7,7,1.0000
3,88,UnaryOperatorReplacement,true,7,7,1.0000
3,89,BinaryOperatorReplacement,true,7,7,1.0000
3,90,UnaryOperatorReplacement,true,7,7,1.0000
3,91,BinaryOperatorReplacement,true,7,7,1.0000
3,92,UnaryOperatorReplacement,true,7,7,1.0000
3,93,BinaryOperatorReplacement,true,7,7,1.0000
3,94,UnaryOperatorReplacement,true,7,7,1.0000
3,95,BinaryOperatorReplacement,true,7,7,1.0000
3,96,UnaryOperatorReplacement,true,7,7,1.0000
3,97,DeleteStatement,false,7,-1,0.0000
3,98,MoveStatement,false,7,-1,0.0000
3,99,BinaryOperatorReplacement,true,7,8,0.8750
4,1,UnaryOperatorReplacement,true,7,7,1.0000
4,2,MoveStatement,false,7,-1,0.0000
4,3,DeleteStatement,false,7,-1,0.0000
4,4,BinaryOperatorReplacement,true,7,7,1.0000
4,5,MatchedReplaceStatement,false,7,-1,0.0000
4,6,MatchedCopyStatement,false,7,-1,0.0000
4,7,SwapStatement,false,7,-1,0.0000
4,8,ReplaceStatement,false,7,-1,0.0000
4,9,MatchedDeleteStatement,true,7,7,1.0000
4,10,MatchedSwapStatement,false,7,-1,0.0000
4,11,CopyStatement,false,7,-1,0.0000
4,12,MatchedDeleteStatement,true,7,7,1.0000
4,13,BinaryOperatorReplacement,true,7,7,1.0000
4,14,UnaryOperatorReplacement,true,7,7,1.0000
4,15,MatchedDeleteStatement,false,7,-1,0.0000
4,16,BinaryOperatorReplacement,true,7,7,1.0000
4,17,UnaryOperatorReplacement,true,7,7,1.0000
4,18,DeleteStatement,true,7,7,1.0000
4,19,CopyStatement,true,7,7,1.0000
4,20,ReplaceStatement,false,7,-1,0.0000
4,21,SwapStatement,true,7,7,1.0000
4,22,MoveStatement,true,7,7,1.0000
4,23,MatchedCopyStatement,false,7,-1,0.0000
4,24,MatchedReplaceStatement,false,7,-1,0.0000
4,25,MatchedSwapStatement,false,7,-1,0.0000
4,26,BinaryOperatorReplacement,true,7,7,1.0000
4,27,UnaryOperatorReplacement,true,7,7,1.0000
4,28,DeleteStatement,false,7,-1,0.0000
4,29,CopyStatement,false,7,-1,0.0000
4,30,SwapStatement,true,7,7,1.0000
4,31,MoveStatement,false,7,-1,0.0000
4,32,BinaryOperatorReplacement,true,7,7,1.0000
4,33,UnaryOperatorReplacement,true,7,7,1.0000
4,34,MatchedDeleteStatement,true,7,7,1.0000
4,35,SwapStatement,false,7,-1,0.0000
4,36,BinaryOperatorReplacement,true,7,7,1.0000
4,37,UnaryOperatorReplacement,true,7,7,1.0000
4,38,BinaryOperatorReplacement,true,7,7,1.0000
4,39,UnaryOperatorReplacement,true,7,7,1.0000
4,40,MatchedDeleteStatement,false,7,-1,0.0000
4,41,BinaryOperatorReplacement,true,7,7,1.0000
4,42,UnaryOperatorReplacement,true,7,7,1.0000
4,43,BinaryOperatorReplacement,true,7,7,1.0000
4,44,UnaryOperatorReplacement,true,7,7,1.0000
4,45,ReplaceStatement,false,7,-1,0.0000
4,46,MatchedCopyStatement,false,7,-1,0.0000
4,47,MatchedReplaceStatement,false,7,-1,0.0000
4,48,MatchedSwapStatement,false,7,-1,0.0000
4,49,DeleteStatement,true,7,7,1.0000
4,50,CopyStatement,false,7,-1,0.0000
4,51,MoveStatement,true,7,7,1.0000
4,52,BinaryOperatorReplacement,true,7,7,1.0000
4,53,UnaryOperatorReplacement,true,7,7,1.0000
4,54,DeleteStatement,true,7,7,1.0000
4,55,SwapStatement,false,7,-1,0.0000
4,56,MoveStatement,true,7,7,1.0000
4,57,BinaryOperatorReplacement,true,7,7,1.0000
4,58,UnaryOperatorReplacement,true,7,7,1.0000
4,59,DeleteStatement,false,7,-1,0.0000
4,60,MoveStatement,true,7,7,1.0000
4,61,MatchedDeleteStatement,true,7,7,1.0000
4,62,BinaryOperatorReplacement,true,7,7,1.0000
4,63,UnaryOperatorReplacement,true,7,7,1.0000
4,64,MoveStatement,false,7,-1,0.0000
4,65,MatchedDeleteStatement,false,7,-1,0.0000
4,66,BinaryOperatorReplacement,true,7,7,1.0000
4,67,UnaryOperatorReplacement,true,7,7,1.0000
4,68,BinaryOperatorReplacement,true,7,7,1.0000
4,69,UnaryOperatorReplacement,true,7,7,1.0000
4,70,BinaryOperatorReplacement,true,7,7,1.0000
4,71,UnaryOperatorReplacement,true,7,7,1.0000
4,72,BinaryOperatorReplacement,true,7,7,1.0000
4,73,UnaryOperatorReplacement,true,7,7,1.0000
4,74,BinaryOperatorReplacement,true,7,7,1.0000
4,75,UnaryOperatorReplacement,true,7,7,1.0000
4,76,CopyStatement,false,7,-1,0.0000
4,77,SwapStatement,false,7,-1,0.0000
4,78,BinaryOperatorReplacement,true,7,7,1.0000
4,79,UnaryOperatorReplacement,true,7,7,1.0000
4,80,DeleteStatement,false,7,-1,0.0000
4,81,ReplaceStatement,false,7,-1,0.0000
4,82,MatchedCopyStatement,false,7,-1,0.0000
4,83,MatchedReplaceStatement,false,7,-1,0.0000
4,84,MatchedSwapStatement,false,7,-1,0.0000
4,85,BinaryOperatorReplacement,true,7,7,1.0000
4,86,UnaryOperatorReplacement,true,7,7,1.0000
4,87,MoveStatement,true,7,7,1.0000
4,88,MatchedDeleteStatement,false,7,-1,0.0000
4,89,BinaryOperatorReplacement,true,7,7,1.0000
4,90,UnaryOperatorReplacement,true,7,7,1.0000
4,91,MoveStatement,true,7,7,1.0000
4,92,BinaryOperatorReplacement,true,7,7,1.0000
4,93,UnaryOperatorReplacement,true,7,7,1.0000
4,94,MoveStatement,true,7,7,1.0000
4,95,BinaryOperatorReplacement,true,7,7,1.0000
4,96,UnaryOperatorReplacement,true,7,7,1.0000
4,97,MoveStatement,false,7,-1,0.0000
4,98,BinaryOperatorReplacement,true,7,7,1.0000
4,99,UnaryOperatorReplacement,true,7,7,1.0000
5,1,SwapStatement,false,7,-1,0.0000
5,2,MatchedSwapStatement,false,7,-1,0.0000
5,3,CopyStatement,false,7,-1,0.0000
5,4,MatchedDeleteStatement,false,7,-1,0.0000
5,5,MoveStatement,false,7,-1,0.0000
5,6,UnaryOperatorReplacement,true,7,7,1.0000
5,7,MatchedCopyStatement,false,7,-1,0.0000
5,8,DeleteStatement,false,7,-1,0.0000
5,9,BinaryOperatorReplacement,true,7,7,1.0000
5,10,ReplaceStatement,false,7,-1,0.0000
5,11,MatchedReplaceStatement,false,7,-1,0.0000
5,12,BinaryOperatorReplacement,true,7,7,1.0000
5,13,UnaryOperatorReplacement,true,7,7,1.0000
5,14,BinaryOperatorReplacement,true,7,7,1.0000
5,15,UnaryOperatorReplacement,true,7,7,1.0000
5,16,BinaryOperatorReplacement,true,7,7,1.0000
5,17,UnaryOperatorReplacement,true,7,7,1.0000
5,18,DeleteStatement,false,7,-1,0.0000
5,19,CopyStatement,false,7,-1,0.0000
5,20,ReplaceStatement,false,7,-1,0.0000
5,21,SwapStatement,false,7,-1,0.0000
5,22,MoveStatement,false,7,-1,0.0000
5,23,MatchedDeleteStatement,false,7,-1,0.0000
5,24,MatchedCopyStatement,false,7,-1,0.0000
5,25,MatchedReplaceStatement,false,7,-1,0.0000
5,26,MatchedSwapStatement,false,7,-1,0.0000
5,27,BinaryOperatorReplacement,true,7,7,1.0000
5,28,UnaryOperatorReplacement,true,7,7,1.0000
5,29,BinaryOperatorReplacement,true,7,7,1.0000
5,30,UnaryOperatorReplacement,true,7,7,1.0000
5,31,BinaryOperatorReplacement,true,7,7,1.0000
5,32,UnaryOperatorReplacement,true,7,7,1.0000
5,33,BinaryOperatorReplacement,true,7,7,1.0000
5,34,UnaryOperatorReplacement,true,7,7,1.0000
5,35,BinaryOperatorReplacement,true,7,7,1.0000
5,36,UnaryOperatorReplacement,true,7,7,1.0000
5,37,DeleteStatement,false,7,-1,0.0000
5,38,CopyStatement,false,7,-1,0.0000
5,39,ReplaceStatement,false,7,-1,0.0000
5,40,SwapStatement,false,7,-1,0.0000
5,41,MoveStatement,false,7,-1,0.0000
5,42,MatchedDeleteStatement,false,7,-1,0.0000
5,43,MatchedCopyStatement,false,7,-1,0.0000
5,44,MatchedReplaceStatement,false,7,-1,0.0000
5,45,MatchedSwapStatement,false,7,-1,0.0000
5,46,BinaryOperatorReplacement,true,7,7,1.0000
5,47,UnaryOperatorReplacement,true,7,7,1.0000
5,48,BinaryOperatorReplacement,true,7,7,1.0000
5,49,UnaryOperatorReplacement,true,7,7,1.0000
5,50,BinaryOperatorReplacement,true,7,7,1.0000
5,51,UnaryOperatorReplacement,true,7,7,1.0000
5,52,BinaryOperatorReplacement,true,7,7,1.0000
5,53,UnaryOperatorReplacement,true,7,7,1.0000
5,54,BinaryOperatorReplacement,true,7,7,1.0000
5,55,UnaryOperatorReplacement,true,7,7,1.0000
5,56,BinaryOperatorReplacement,true,7,7,1.0000
5,57,UnaryOperatorReplacement,true,7,7,1.0000
5,58,BinaryOperatorReplacement,true,7,7,1.0000
5,59,UnaryOperatorReplacement,true,7,7,1.0000
5,60,BinaryOperatorReplacement,true,7,7,1.0000
5,61,UnaryOperatorReplacement,true,7,7,1.0000
5,62,BinaryOperatorReplacement,true,7,7,1.0000
5,63,UnaryOperatorReplacement,true,7,7,1.0000
5,64,BinaryOperatorReplacement,true,7,7,1.0000
5,65,UnaryOperatorReplacement,true,7,7,1.0000
5,66,DeleteStatement,true,7,7,1.0000
5,67,DeleteStatement,true,7,7,1.0000
5,68,DeleteStatement,false,7,-1,0.0000
5,69,CopyStatement,false,7,-1,0.0000
5,70,ReplaceStatement,false,7,-1,0.0000
5,71,SwapStatement,false,7,-1,0.0000
5,72,MoveStatement,false,7,-1,0.0000
5,73,MatchedDeleteStatement,false,7,-1,0.0000
5,74,MatchedCopyStatement,false,7,-1,0.0000
5,75,MatchedReplaceStatement,false,7,-1,0.0000
5,76,MatchedSwapStatement,false,7,-1,0.0000
5,77,BinaryOperatorReplacement,true,7,7,1.0000
5,78,UnaryOperatorReplacement,true,7,7,1.0000
5,79,BinaryOperatorReplacement,true,7,7,1.0000
5,80,UnaryOperatorReplacement,true,7,7,1.0000
5,81,BinaryOperatorReplacement,true,7,7,1.0000
5,82,UnaryOperatorReplacement,true,7,7,1.0000
5,83,BinaryOperatorReplacement,true,7,7,1.0000
5,84,UnaryOperatorReplacement,true,7,7,1.0000
5,85,BinaryOperatorReplacement,true,7,7,1.0000
5,86,UnaryOperatorReplacement,true,7,7,1.0000
5,87,BinaryOperatorReplacement,true,7,7,1.0000
5,88,UnaryOperatorReplacement,true,7,7,1.0000
5,89,BinaryOperatorReplacement,true,7,7,1.0000
5,90,UnaryOperatorReplacement,true,7,7,1.0000
5,91,BinaryOperatorReplacement,true,7,7,1.0000
5,92,UnaryOperatorReplacement,true,7,7,1.0000
5,93,BinaryOperatorReplacement,true,7,7,1.0000
5,94,UnaryOperatorReplacement,true,7,7,1.0000
5,95,BinaryOperatorReplacement,true,7,7,1.0000
5,96,UnaryOperatorReplacement,true,7,7,1.0000
5,97,DeleteStatement,false,7,-1,0.0000
5,98,BinaryOperatorReplacement,true,7,7,1.0000
5,99,UnaryOperatorReplacement,true,7,7,1.0000
6,1,MoveStatement,true,7,7,1.0000
6,2,DeleteStatement,false,7,-1,0.0000
6,3,ReplaceStatement,false,7,-1,0.0000
6,4,MatchedDeleteStatement,false,7,-1,0.0000
6,5,MatchedReplaceStatement,false,7,-1,0.0000
6,6,MatchedSwapStatement,false,7,-1,0.0000
6,7,CopyStatement,false,7,-1,0.0000
6,8,UnaryOperatorReplacement,true,7,7,1.0000
6,9,SwapStatement,false,7,-1,0.0000
6,10,MatchedCopyStatement,false,7,-1,0.0000
6,11,BinaryOperatorReplacement,true,7,7,1.0000
6,12,MoveStatement,true,7,7,1.0000
6,13,BinaryOperatorReplacement,true,7,7,1.0000
6,14,UnaryOperatorReplacement,true,7,7,1.0000
6,15,MoveStatement,false,7,-1,0.0000
6,16,BinaryOperatorReplacement,true,7,7,1.0000
6,17,UnaryOperatorReplacement,true,7,7,1.0000
6,18,DeleteStatement,true,7,7,1.0000
6,19,CopyStatement,false,7,-1,0.0000
6,20,ReplaceStatement,false,7,-1,0.0000
6,21,SwapStatement,false,7,-1,0.0000
6,22,MatchedDeleteStatement,false,7,-1,0.0000
6,23,MatchedCopyStatement,false,7,-1,0.0000
6,24,MatchedReplaceStatement,false,7,-1,0.0000
6,25,MatchedSwapStatement,false,7,-1,0.0000
6,26,BinaryOperatorReplacement,true,7,7,1.0000
6,27,UnaryOperatorReplacement,true,7,7,1.0000
6,28,DeleteStatement,true,7,7,1.0000
6,29,BinaryOperatorReplacement,true,7,7,1.0000
6,30,UnaryOperatorReplacement,true,7,7,1.0000
6,31,DeleteStatement,true,7,7,1.0000
6,32,MoveStatement,true,7,7,1.0000
6,33,BinaryOperatorReplacement,true,7,7,1.0000
6,34,UnaryOperatorReplacement,true,7,7,1.0000
6,35,BinaryOperatorReplacement,true,7,7,1.0000
6,36,UnaryOperatorReplacement,true,7,7,1.0000
6,37,DeleteStatement,true,7,7,1.0000
