MethodID,Step,Operator,Success,ParentMemory(KB),ChildMemory(KB),Reward
1,46,MatchedReplaceStatement,false,7,-1,0.0000
1,47,MatchedSwapStatement,false,7,-1,0.0000
1,48,BinaryOperatorReplacement,true,7,7,1.0000
1,49,BinaryOperatorReplacement,true,7,7,1.0000
1,50,BinaryOperatorReplacement,true,7,7,1.0000
1,51,UnaryOperatorReplacement,true,7,7,1.0000
1,52,BinaryOperatorReplacement,true,7,7,1.0000
1,53,BinaryOperatorReplacement,true,7,7,1.0000
1,54,SwapStatement,true,7,7,1.0000
1,55,MoveStatement,false,7,-1,0.0000
1,56,BinaryOperatorReplacement,true,7,7,1.0000
1,57,BinaryOperatorReplacement,true,7,7,1.0000
1,58,UnaryOperatorReplacement,true,7,7,1.0000
1,59,BinaryOperatorReplacement,true,7,7,1.0000
1,60,BinaryOperatorReplacement,true,7,7,1.0000
1,61,BinaryOperatorReplacement,true,7,7,1.0000
1,62,BinaryOperatorReplacement,true,7,7,1.0000
1,63,SwapStatement,true,7,7,1.0000
1,64,BinaryOperatorReplacement,true,7,7,1.0000
1,65,UnaryOperatorReplacement,true,7,7,1.0000
1,66,BinaryOperatorReplacement,true,7,7,1.0000
1,67,BinaryOperatorReplacement,true,7,7,1.0000
1,68,BinaryOperatorReplacement,true,7,7,1.0000
1,69,SwapStatement,false,7,-1,0.0000
1,70,BinaryOperatorReplacement,true,7,7,1.0000
1,71,UnaryOperatorReplacement,true,7,7,1.0000
1,72,BinaryOperatorReplacement,true,7,7,1.0000
1,73,BinaryOperatorReplacement,true,7,7,1.0000
1,74,BinaryOperatorReplacement,true,7,7,1.0000
1,75,BinaryOperatorReplacement,true,7,7,1.0000
1,76,UnaryOperatorReplacement,true,7,7,1.0000
1,77,BinaryOperatorReplacement,true,7,7,1.0000
1,78,DeleteStatement,false,7,-1,0.0000
1,79,CopyStatement,true,7,7,1.0000
1,80,ReplaceStatement,false,7,-1,0.0000
1,81,MatchedDeleteStatement,false,7,-1,0.0000
1,82,MatchedCopyStatement,false,7,-1,0.0000
1,83,MatchedReplaceStatement,false,7,-1,0.0000
1,84,MatchedSwapStatement,false,7,-1,0.0000
1,85,BinaryOperatorReplacement,true,7,7,1.0000
1,86,BinaryOperatorReplacement,true,7,7,1.0000
1,87,CopyStatement,false,7,-1,0.0000
1,88,MoveStatement,true,7,7,1.0000
1,89,UnaryOperatorReplacement,true,7,7,1.0000
1,90,BinaryOperatorReplacement,true,7,7,1.0000
1,91,BinaryOperatorReplacement,true,7,7,1.0000
1,92,BinaryOperatorReplacement,true,7,7,1.0000
1,93,MoveStatement,true,7,7,1.0000
1,94,UnaryOperatorReplacement,true,7,7,1.0000
1,95,BinaryOperatorReplacement,true,7,7,1.0000
1,96,BinaryOperatorReplacement,true,7,7,1.0000
1,97,BinaryOperatorReplacement,true,7,7,1.0000
1,98,BinaryOperatorReplacement,true,7,7,1.0000
1,99,UnaryOperatorReplacement,true,7,7,1.0000
2,1,MatchedReplaceStatement,false,7,-1,0.0000
2,2,DeleteStatement,true,7,7,1.0000
2,3,MatchedSwapStatement,false,7,-1,0.0000
2,4,MatchedCopyStatement,false,7,-1,0.0000
2,5,MoveStatement,false,7,-1,0.0000
2,6,BinaryOperatorReplacement,true,7,7,1.0000
2,7,SwapStatement,true,7,7,1.0000
2,8,ReplaceStatement,false,7,-1,0.0000
2,9,UnaryOperatorReplacement,true,7,7,1.0000
2,10,MatchedDeleteStatement,true,7,7,1.0000
2,11,CopyStatement,false,7,-1,0.0000
2,12,DeleteStatement,true,7,7,1.0000
2,13,SwapStatement,false,7,-1,0.0000
2,14,MatchedDeleteStatement,false,7,-1,0.0000
2,15,BinaryOperatorReplacement,true,7,7,1.0000
2,16,UnaryOperatorReplacement,true,7,7,1.0000
2,17,DeleteStatement,false,7,-1,0.0000
2,18,BinaryOperatorReplacement,true,7,7,1.0000
2,19,UnaryOperatorReplacement,true,7,7,1.0000
2,20,CopyStatement,false,7,-1,0.0000
2,21,ReplaceStatement,false,7,-1,0.0000
2,22,MoveStatement,false,7,-1,0.0000
2,23,MatchedCopyStatement,false,7,-1,0.0000
2,24,MatchedReplaceStatement,false,7,-1,0.0000
2,25,MatchedSwapStatement,false,7,-1,0.0000
2,26,BinaryOperatorReplacement,true,7,7,1.0000
2,27,UnaryOperatorReplacement,true,7,7,1.0000
2,28,SwapStatement,false,7,-1,0.0000
2,29,MatchedDeleteStatement,true,7,7,1.0000
2,30,BinaryOperatorReplacement,true,7,7,1.0000
2,31,UnaryOperatorReplacement,true,7,7,1.0000
2,32,DeleteStatement,true,7,7,1.0000
2,33,MatchedDeleteStatement,false,7,-1,0.0000
2,34,BinaryOperatorReplacement,true,7,7,1.0000
2,35,UnaryOperatorReplacement,true,7,7,1.0000
2,36,BinaryOperatorReplacement,true,7,7,1.0000
2,37,UnaryOperatorReplacement,true,7,7,1.0000
2,38,DeleteStatement,true,7,7,1.0000
2,39,BinaryOperatorReplacement,true,7,7,1.0000
2,40,UnaryOperatorReplacement,true,7,7,1.0000
2,41,DeleteStatement,true,7,7,1.0000
2,42,BinaryOperatorReplacement,true,7,7,1.0000
2,43,UnaryOperatorReplacement,true,7,7,1.0000
2,44,DeleteStatement,false,7,-1,0.0000
2,45,CopyStatement,false,7,-1,0.0000
2,46,ReplaceStatement,false,7,-1,0.0000
2,47,MoveStatement,true,7,7,1.0000
2,48,MatchedCopyStatement,false,7,-1,0.0000
2,49,MatchedReplaceStatement,false,7,-1,0.0000
2,50,MatchedSwapStatement,false,7,-1,0.0000
2,51,SwapStatement,false,7,-1,0.0000
2,52,MoveStatement,false,7,-1,0.0000
2,53,BinaryOperatorReplacement,true,7,7,1.0000
2,54,UnaryOperatorReplacement,true,7,7,1.0000
2,55,MatchedDeleteStatement,false,7,-1,0.0000
2,56,BinaryOperatorReplacement,true,7,7,1.0000
2,57,UnaryOperatorReplacement,true,7,7,1.0000
2,58,BinaryOperatorReplacement,true,7,7,1.0000
2,59,UnaryOperatorReplacement,true,7,7,1.0000
2,60,BinaryOperatorReplacement,true,7,7,1.0000
2,61,UnaryOperatorReplacement,true,7,7,1.0000
2,62,DeleteStatement,true,7,7,1.0000
2,63,BinaryOperatorReplacement,true,7,7,1.0000
2,64,UnaryOperatorReplacement,true,7,7,1.0000
2,65,BinaryOperatorReplacement,true,7,7,1.0000
2,66,UnaryOperatorReplacement,true,7,7,1.0000
2,67,DeleteStatement,true,7,7,1.0000
2,68,BinaryOperatorReplacement,true,7,7,1.0000
2,69,UnaryOperatorReplacement,true,7,7,1.0000
2,70,DeleteStatement,false,7,-1,0.0000
2,71,BinaryOperatorReplacement,true,7,7,1.0000
2,72,UnaryOperatorReplacement,true,7,7,1.0000
2,73,SwapStatement,true,7,7,1.0000
2,74,MoveStatement,false,7,-1,0.0000
2,75,SwapStatement,true,7,7,1.0000
2,76,MatchedDeleteStatement,false,7,-1,0.0000
2,77,BinaryOperatorReplacement,true,7,7,1.0000
2,78,UnaryOperatorReplacement,true,7,7,1.0000
2,79,SwapStatement,false,7,-1,0.0000
2,80,CopyStatement,false,7,-1,0.0000
2,81,ReplaceStatement,false,7,-1,0.0000
2,82,MatchedCopyStatement,false,7,-1,0.0000
2,83,MatchedReplaceStatement,false,7,-1,0.0000
2,84,MatchedSwapStatement,false,7,-1,0.0000
2,85,BinaryOperatorReplacement,true,7,7,1.0000
2,86,UnaryOperatorReplacement,true,7,7,1.0000
2,87,BinaryOperatorReplacement,true,7,7,1.0000
2,88,UnaryOperatorReplacement,true,7,7,1.0000
2,89,BinaryOperatorReplacement,true,7,7,1.0000
2,90,UnaryOperatorReplacement,true,7,7,1.0000
2,91,BinaryOperatorReplacement,true,7,7,1.0000
2,92,UnaryOperatorReplacement,true,7,7,1.0000
2,93,DeleteStatement,false,7,-1,0.0000
2,94,BinaryOperatorReplacement,true,7,7,1.0000
2,95,UnaryOperatorReplacement,true,7,7,1.0000
2,96,BinaryOperatorReplacement,true,7,7,1.0000
2,97,UnaryOperatorReplacement,true,7,7,1.0000
2,98,BinaryOperatorReplacement,true,7,7,1.0000
2,99,UnaryOperatorReplacement,true,7,7,1.0000
3,1,BinaryOperatorReplacement,true,7,7,1.0000
3,2,DeleteStatement,true,7,7,1.0000
3,3,MatchedSwapStatement,false,7,-1,0.0000
3,4,MatchedReplaceStatement,true,7,7,1.0000
3,5,UnaryOperatorReplacement,true,7,7,1.0000
3,6,MatchedCopyStatement,false,7,-1,0.0000
3,7,SwapStatement,false,7,-1,0.0000
3,8,ReplaceStatement,false,7,-1,0.0000
3,9,MatchedDeleteStatement,false,7,-1,0.0000
3,10,CopyStatement,false,7,-1,0.0000
3,11,MoveStatement,false,7,-1,0.0000
3,12,DeleteStatement,false,7,-1,0.0000
3,13,MatchedReplaceStatement,false,7,-1,0.0000
3,14,BinaryOperatorReplacement,true,7,7,1.0000
3,15,UnaryOperatorReplacement,true,7,7,1.0000
3,16,BinaryOperatorReplacement,true,7,7,1.0000
3,17,UnaryOperatorReplacement,true,7,7,1.0000
3,18,CopyStatement,false,7,-1,0.0000
3,19,ReplaceStatement,false,7,-1,0.0000
3,20,SwapStatement,false,7,-1,0.0000
3,21,MoveStatement,true,7,7,1.0000
3,22,MatchedDeleteStatement,false,7,-1,0.0000
3,23,MatchedCopyStatement,true,7,7,1.0000
3,24,MatchedSwapStatement,false,7,-1,0.0000
3,25,BinaryOperatorReplacement,false,7,-1,0.0000
3,26,UnaryOperatorReplacement,true,7,7,1.0000
3,27,DeleteStatement,false,7,-1,0.0000
3,28,MoveStatement,false,7,-1,0.0000
3,29,MatchedCopyStatement,false,7,-1,0.0000
3,30,MatchedReplaceStatement,false,7,-1,0.0000
3,31,UnaryOperatorReplacement,true,7,7,1.0000
3,32,UnaryOperatorReplacement,true,7,7,1.0000
3,33,UnaryOperatorReplacement,true,7,7,1.0000
3,34,BinaryOperatorReplacement,true,7,7,1.0000
3,35,UnaryOperatorReplacement,true,7,7,1.0000
3,36,BinaryOperatorReplacement,true,7,7,1.0000
3,37,UnaryOperatorReplacement,true,7,7,1.0000
3,38,BinaryOperatorReplacement,true,7,7,1.0000
3,39,CopyStatement,false,7,-1,0.0000
3,40,ReplaceStatement,false,7,-1,0.0000
3,41,SwapStatement,false,7,-1,0.0000
3,42,MatchedDeleteStatement,false,7,-1,0.0000
3,43,MatchedSwapStatement,false,7,-1,0.0000
3,44,DeleteStatement,false,7,-1,0.0000
3,45,MoveStatement,false,7,-1,0.0000
3,46,MatchedCopyStatement,false,7,-1,0.0000
3,47,MatchedReplaceStatement,false,7,-1,0.0000
3,48,UnaryOperatorReplacement,true,7,7,1.0000
3,49,BinaryOperatorReplacement,true,7,7,1.0000
3,50,UnaryOperatorReplacement,true,7,7,1.0000
3,51,BinaryOperatorReplacement,true,7,7,1.0000
3,52,UnaryOperatorReplacement,true,7,7,1.0000
3,53,BinaryOperatorReplacement,true,7,7,1.0000
3,54,UnaryOperatorReplacement,true,7,7,1.0000
3,55,BinaryOperatorReplacement,true,7,7,1.0000
3,56,UnaryOperatorReplacement,true,7,7,1.0000
3,57,BinaryOperatorReplacement,true,7,7,1.0000
3,58,UnaryOperatorReplacement,true,7,7,1.0000
3,59,BinaryOperatorReplacement,true,7,7,1.0000
3,60,UnaryOperatorReplacement,true,7,7,1.0000
3,61,BinaryOperatorReplacement,true,7,7,1.0000
3,62,UnaryOperatorReplacement,true,7,7,1.0000
3,63,UnaryOperatorReplacement,true,7,7,1.0000
3,64,BinaryOperatorReplacement,true,7,7,1.0000
3,65,DeleteStatement,false,7,-1,0.0000
3,66,MoveStatement,false,7,-1,0.0000
3,67,MatchedCopyStatement,false,7,-1,0.0000
3,68,MatchedReplaceStatement,true,7,7,1.0000
3,69,MatchedReplaceStatement,false,7,-1,0.0000
3,70,UnaryOperatorReplacement,true,7,7,1.0000
3,71,BinaryOperatorReplacement,true,7,7,1.0000
3,72,CopyStatement,false,7,-1,0.0000
3,73,ReplaceStatement,false,7,-1,0.0000
3,74,SwapStatement,false,7,-1,0.0000
3,75,MatchedDeleteStatement,false,7,-1,0.0000
3,76,MatchedSwapStatement,false,7,-1,0.0000
3,77,UnaryOperatorReplacement,true,7,7,1.0000
3,78,BinaryOperatorReplacement,true,7,7,1.0000
3,79,UnaryOperatorReplacement,true,7,7,1.0000
3,80,BinaryOperatorReplacement,false,7,-1,0.0000
3,81,UnaryOperatorReplacement,true,7,7,1.0000
3,82,UnaryOperatorReplacement,true,7,7,1.0000
3,83,UnaryOperatorReplacement,true,7,7,1.0000
3,84,UnaryOperatorReplacement,true,7,7,1.0000
3,85,UnaryOperatorReplacement,true,7,7,1.0000
3,86,BinaryOperatorReplacement,true,7,7,1.0000
3,87,UnaryOperatorReplacement,true,7,7,1.0000
3,88,BinaryOperatorReplacement,true,7,7,1.0000
3,89,UnaryOperatorReplacement,true,7,7,1.0000
3,90,BinaryOperatorReplacement,true,7,7,1.0000
3,91,UnaryOperatorReplacement,true,7,7,1.0000
3,92,BinaryOperatorReplacement,true,7,7,1.0000
3,93,MatchedReplaceStatement,true,7,7,1.0000
3,94,MatchedReplaceStatement,false,7,-1,0.0000
3,95,UnaryOperatorReplacement,true,7,7,1.0000
3,96,BinaryOperatorReplacement,true,7,7,1.0000
3,97,UnaryOperatorReplacement,true,7,7,1.0000
3,98,DeleteStatement,false,7,-1,0.0000
3,99,MoveStatement,false,7,-1,0.0000
4,1,MatchedDeleteStatement,false,7,-1,0.0000
4,2,CopyStatement,false,7,-1,0.0000
4,3,MatchedCopyStatement,false,7,-1,0.0000
4,4,MatchedReplaceStatement,false,7,-1,0.0000
4,5,UnaryOperatorReplacement,true,7,7,1.0000
4,6,BinaryOperatorReplacement,true,7,7,1.0000
4,7,SwapStatement,false,7,-1,0.0000
4,8,MoveStatement,true,7,7,1.0000
4,9,MatchedSwapStatement,false,7,-1,0.0000
4,10,ReplaceStatement,false,7,-1,0.0000
4,11,DeleteStatement,false,7,-1,0.0000
4,12,MoveStatement,true,7,7,1.0000
4,13,BinaryOperatorReplacement,true,7,7,1.0000
4,14,UnaryOperatorReplacement,true,7,7,1.0000
4,15,MoveStatement,true,7,7,1.0000
4,16,BinaryOperatorReplacement,false,7,-1,0.0000
4,17,UnaryOperatorReplacement,true,7,7,1.0000
4,18,DeleteStatement,true,7,7,1.0000
4,19,CopyStatement,false,7,-1,0.0000
4,20,ReplaceStatement,false,7,-1,0.0000
4,21,SwapStatement,true,7,7,1.0000
4,22,MatchedDeleteStatement,true,7,7,1.0000
4,23,MatchedCopyStatement,false,7,-1,0.0000
4,24,MatchedReplaceStatement,false,7,-1,0.0000
4,25,MatchedSwapStatement,false,7,-1,0.0000
4,26,MoveStatement,false,7,-1,0.0000
4,27,UnaryOperatorReplacement,true,7,7,1.0000
4,28,DeleteStatement,false,7,-1,0.0000
4,29,SwapStatement,false,7,-1,0.0000
4,30,MatchedDeleteStatement,false,7,-1,0.0000
4,31,UnaryOperatorReplacement,true,7,7,1.0000
4,32,BinaryOperatorReplacement,true,7,7,1.0000
4,33,UnaryOperatorReplacement,true,7,7,1.0000
4,34,UnaryOperatorReplacement,true,7,7,1.0000
4,35,MoveStatement,false,7,-1,0.0000
4,36,BinaryOperatorReplacement,false,7,-1,0.0000
4,37,UnaryOperatorReplacement,true,7,7,1.0000
4,38,UnaryOperatorReplacement,true,7,7,1.0000
4,39,CopyStatement,false,7,-1,0.0000
4,40,ReplaceStatement,true,7,7,1.0000
4,41,MatchedCopyStatement,false,7,-1,0.0000
4,42,MatchedReplaceStatement,false,7,-1,0.0000
4,43,MatchedSwapStatement,false,7,-1,0.0000
4,44,DeleteStatement,false,7,-1,0.0000
4,45,ReplaceStatement,false,7,-1,0.0000
4,46,SwapStatement,true,7,7,1.0000
4,47,MatchedDeleteStatement,false,7,-1,0.0000
4,48,UnaryOperatorReplacement,true,7,7,1.0000
4,49,SwapStatement,false,7,-1,0.0000
4,50,UnaryOperatorReplacement,true,7,7,1.0000
4,51,MoveStatement,true,7,7,1.0000
4,52,BinaryOperatorReplacement,true,7,7,1.0000
4,53,UnaryOperatorReplacement,true,7,7,1.0000
4,54,MoveStatement,true,7,7,1.0000
4,55,BinaryOperatorReplacement,true,7,7,1.0000
4,56,UnaryOperatorReplacement,true,7,7,1.0000
4,57,UnaryOperatorReplacement,true,7,7,1.0000
4,58,MoveStatement,false,7,-1,0.0000
4,59,BinaryOperatorReplacement,true,7,7,1.0000
4,60,UnaryOperatorReplacement,true,7,7,1.0000
4,61,BinaryOperatorReplacement,true,7,7,1.0000
4,62,UnaryOperatorReplacement,true,7,7,1.0000
4,63,BinaryOperatorReplacement,true,7,7,1.0000
4,64,UnaryOperatorReplacement,true,7,7,1.0000
4,65,BinaryOperatorReplacement,true,7,7,1.0000
4,66,UnaryOperatorReplacement,true,7,7,1.0000
4,67,DeleteStatement,false,7,-1,0.0000
4,68,ReplaceStatement,false,7,-1,0.0000
4,69,MatchedDeleteStatement,false,7,-1,0.0000
4,70,SwapStatement,false,7,-1,0.0000
4,71,BinaryOperatorReplacement,true,7,7,1.0000
4,72,UnaryOperatorReplacement,true,7,7,1.0000
4,73,CopyStatement,false,7,-1,0.0000
4,74,MatchedCopyStatement,false,7,-1,0.0000
4,75,MatchedReplaceStatement,false,7,-1,0.0000
4,76,MatchedSwapStatement,false,7,-1,0.0000
4,77,BinaryOperatorReplacement,true,7,7,1.0000
4,78,UnaryOperatorReplacement,true,7,7,1.0000
4,79,MoveStatement,false,7,-1,0.0000
4,80,BinaryOperatorReplacement,true,7,7,1.0000
4,81,UnaryOperatorReplacement,true,7,7,1.0000
4,82,BinaryOperatorReplacement,true,7,7,1.0000
4,83,UnaryOperatorReplacement,true,7,7,1.0000
4,84,BinaryOperatorReplacement,true,7,7,1.0000
4,85,UnaryOperatorReplacement,true,7,7,1.0000
4,86,UnaryOperatorReplacement,true,7,7,1.0000
4,87,BinaryOperatorReplacement,true,7,7,1.0000
4,88,UnaryOperatorReplacement,true,7,7,1.0000
4,89,BinaryOperatorReplacement,true,7,7,1.0000
4,90,UnaryOperatorReplacement,true,7,7,1.0000
4,91,BinaryOperatorReplacement,true,7,7,1.0000
4,92,UnaryOperatorReplacement,true,7,7,1.0000
4,93,BinaryOperatorReplacement,true,7,7,1.0000
4,94,UnaryOperatorReplacement,true,7,7,1.0000
4,95,BinaryOperatorReplacement,true,7,7,1.0000
4,96,UnaryOperatorReplacement,true,7,7,1.0000
4,97,SwapStatement,false,7,-1,0.0000
4,98,BinaryOperatorReplacement,true,7,7,1.0000
4,99,MoveStatement,false,7,-1,0.0000
5,1,MoveStatement,false,7,-1,0.0000
5,2,UnaryOperatorReplacement,true,7,7,1.0000
5,3,MatchedReplaceStatement,false,7,-1,0.0000
5,4,MatchedCopyStatement,false,7,-1,0.0000
5,5,BinaryOperatorReplacement,true,7,7,1.0000
5,6,CopyStatement,false,7,-1,0.0000
5,7,MatchedSwapStatement,true,7,7,1.0000
5,8,SwapStatement,false,7,-1,0.0000
5,9,MatchedDeleteStatement,true,7,7,1.0000
5,10,DeleteStatement,false,7,-1,0.0000
5,11,ReplaceStatement,false,7,-1,0.0000
5,12,MatchedDeleteStatement,false,7,-1,0.0000
5,13,MatchedSwapStatement,false,7,-1,0.0000
5,14,BinaryOperatorReplacement,true,7,7,1.0000
5,15,UnaryOperatorReplacement,true,7,7,1.0000
5,16,BinaryOperatorReplacement,true,7,7,1.0000
5,17,UnaryOperatorReplacement,true,7,7,1.0000
5,18,DeleteStatement,false,7,-1,0.0000
5,19,CopyStatement,false,7,-1,0.0000
5,20,ReplaceStatement,false,7,-1,0.0000
5,21,SwapStatement,false,7,-1,0.0000
5,22,MoveStatement,false,7,-1,0.0000
5,23,MatchedCopyStatement,false,7,-1,0.0000
5,24,MatchedReplaceStatement,false,7,-1,0.0000
5,25,BinaryOperatorReplacement,true,7,7,1.0000
5,26,UnaryOperatorReplacement,true,7,7,1.0000
5,27,MatchedDeleteStatement,false,7,-1,0.0000
5,28,MatchedSwapStatement,false,7,-1,0.0000
5,29,BinaryOperatorReplacement,true,7,7,1.0000
5,30,UnaryOperatorReplacement,true,7,7,1.0000
5,31,BinaryOperatorReplacement,true,7,7,1.0000
5,32,UnaryOperatorReplacement,true,7,7,1.0000
5,33,BinaryOperatorReplacement,true,7,7,1.0000
5,34,UnaryOperatorReplacement,true,7,7,1.0000
5,35,BinaryOperatorReplacement,true,7,7,1.0000
5,36,UnaryOperatorReplacement,true,7,7,1.0000
5,37,BinaryOperatorReplacement,true,7,7,1.0000
5,38,UnaryOperatorReplacement,true,7,7,1.0000
5,39,DeleteStatement,false,7,-1,0.0000
5,40,CopyStatement,false,7,-1,0.0000
5,41,ReplaceStatement,false,7,-1,0.0000
5,42,SwapStatement,true,7,7,1.0000
5,43,MoveStatement,false,7,-1,0.0000
5,44,MatchedCopyStatement,false,7,-1,0.0000
5,45,MatchedReplaceStatement,true,7,7,1.0000
5,46,MatchedDeleteStatement,true,7,7,1.0000
5,47,SwapStatement,false,7,-1,0.0000
5,48,MatchedReplaceStatement,false,7,-1,0.0000
5,49,MatchedSwapStatement,false,7,-1,0.0000
5,50,BinaryOperatorReplacement,true,7,7,1.0000
5,51,UnaryOperatorReplacement,true,7,7,1.0000
5,52,MatchedDeleteStatement,false,7,-1,0.0000
5,53,BinaryOperatorReplacement,true,7,7,1.0000
5,54,UnaryOperatorReplacement,true,7,7,1.0000
5,55,BinaryOperatorReplacement,true,7,7,1.0000
5,56,UnaryOperatorReplacement,true,7,7,1.0000
5,57,BinaryOperatorReplacement,true,7,7,1.0000
5,58,UnaryOperatorReplacement,true,7,7,1.0000
5,59,BinaryOperatorReplacement,true,7,7,1.0000
5,60,UnaryOperatorReplacement,true,7,7,1.0000
5,61,BinaryOperatorReplacement,true,7,7,1.0000
5,62,UnaryOperatorReplacement,true,7,7,1.0000
5,63,BinaryOperatorReplacement,true,7,7,1.0000
5,64,UnaryOperatorReplacement,true,7,7,1.0000
5,65,BinaryOperatorReplacement,true,7,7,1.0000
5,66,UnaryOperatorReplacement,true,7,7,1.0000
5,67,BinaryOperatorReplacement,true,7,7,1.0000
5,68,UnaryOperatorReplacement,true,7,7,1.0000
5,69,SwapStatement,false,7,-1,0.0000
5,70,MatchedReplaceStatement,false,7,-1,0.0000
5,71,MatchedSwapStatement,false,7,-1,0.0000
5,72,MatchedDeleteStatement,false,7,-1,0.0000
5,73,BinaryOperatorReplacement,true,7,7,1.0000
5,74,DeleteStatement,false,7,-1,0.0000
5,75,CopyStatement,false,7,-1,0.0000
5,76,ReplaceStatement,false,7,-1,0.0000
5,77,MoveStatement,false,7,-1,0.0000
5,78,MatchedCopyStatement,false,7,-1,0.0000
5,79,UnaryOperatorReplacement,true,7,7,1.0000
5,80,BinaryOperatorReplacement,true,7,7,1.0000
5,81,UnaryOperatorReplacement,true,7,7,1.0000
5,82,BinaryOperatorReplacement,true,7,7,1.0000
5,83,UnaryOperatorReplacement,true,7,7,1.0000
5,84,BinaryOperatorReplacement,true,7,7,1.0000
5,85,UnaryOperatorReplacement,true,7,7,1.0000
5,86,BinaryOperatorReplacement,true,7,7,1.0000
5,87,UnaryOperatorReplacement,true,7,7,1.0000
5,88,BinaryOperatorReplacement,true,7,7,1.0000
5,89,UnaryOperatorReplacement,true,7,7,1.0000
5,90,BinaryOperatorReplacement,true,7,7,1.0000
5,91,UnaryOperatorReplacement,true,7,7,1.0000
5,92,BinaryOperatorReplacement,true,7,7,1.0000
5,93,UnaryOperatorReplacement,true,7,7,1.0000
5,94,BinaryOperatorReplacement,true,7,7,1.0000
5,95,UnaryOperatorReplacement,true,7,7,1.0000
5,96,BinaryOperatorReplacement,true,7,7,1.0000
5,97,UnaryOperatorReplacement,true,7,7,1.0000
5,98,BinaryOperatorReplacement,true,7,7,1.0000
5,99,UnaryOperatorReplacement,true,7,7,1.0000
6,1,SwapStatement,true,7,7,1.0000
6,2,MoveStatement,true,7,7,1.0000
6,3,DeleteStatement,false,7,-1,0.0000
6,4,MatchedSwapStatement,false,7,-1,0.0000
6,5,MatchedDeleteStatement,true,7,7,1.0000
6,6,ReplaceStatement,false,7,-1,0.0000
6,7,CopyStatement,false,7,-1,0.0000
6,8,UnaryOperatorReplacement,true,7,7,1.0000
6,9,MatchedReplaceStatement,false,7,-1,0.0000
6,10,BinaryOperatorReplacement,true,7,7,1.0000
6,11,MatchedCopyStatement,false,7,-1,0.0000
6,12,SwapStatement,true,7,7,1.0000
6,13,MoveStatement,false,7,-1,0.0000
6,14,MatchedDeleteStatement,true,7,7,1.0000
6,15,BinaryOperatorReplacement,true,7,7,1.0000
6,16,UnaryOperatorReplacement,true,7,7,1.0000
6,17,SwapStatement,true,7,7,1.0000
6,18,MatchedDeleteStatement,false,7,-1,0.0000
6,19,BinaryOperatorReplacement,true,7,7,1.0000
6,20,UnaryOperatorReplacement,true,7,7,1.0000
6,21,DeleteStatement,true,7,7,1.0000
6,22,CopyStatement,false,7,-1,0.0000
6,23,ReplaceStatement,false,7,-1,0.0000
6,24,MatchedCopyStatement,false,7,-1,0.0000
6,25,MatchedReplaceStatement,false,7,-1,0.0000
6,26,MatchedSwapStatement,false,7,-1,0.0000
6,27,SwapStatement,false,7,-1,0.0000
