"PatchIndex","MethodName","MethodID","Operator","Patch","Compiled","AllTestsPassed","BaselineRuntime(ms)","PatchRuntime(ms)","RuntimeImprovement(ms)","ImprovementPercent"
"11","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","CopyStatement","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":384 -> ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":654:654 |","false","false","1.00","-1.00","2.00","200.00"
"12","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeHoris(Picture,int,int,int,int,int,int,int)","5","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2939 PLUS -> UNSIGNED_RIGHT_SHIFT |","true","false","182.00","-1.00","183.00","100.55"
"13","org.jcodec.common.model.Picture.getPlaneWidth(int)","10","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":2055 <-> ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":995 |","false","false","848.00","-1.00","849.00","100.12"
"14","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])","8","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":640 |","true","false","177.00","-1.00","178.00","100.56"
"15","org.jcodec.common.model.Picture.getPlaneWidth(int)","10","DeleteStatement","| gin.edit.statement.DeleteStatement ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":996 |","false","false","848.00","-1.00","849.00","100.12"
"16","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":633 -> ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":823 |","false","false","1.00","-1.00","2.00","200.00"
"17","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeHoris(Picture,int,int,int,int,int,int,int)","5","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2521 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2949 |","false","false","182.00","-1.00","183.00","100.55"
"18","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":278 <-> ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":724 |","false","false","1.00","-1.00","2.00","200.00"
"19","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])","8","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":99 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":656 |","false","false","177.00","-1.00","178.00","100.56"
"20","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs4(int,int,byte[],byte[],int,int,int,int,int,int,int,int,boolean)","7","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3431 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":4453:4474 |","true","false","186.00","-1.00","187.00","100.54"
"21","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","2","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":2836 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":2613 |","false","false","200.00","-1.00","201.00","100.50"
"22","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeHoris(Picture,int,int,int,int,int,int,int)","5","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":4185 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2994 |","false","false","182.00","-1.00","183.00","100.55"
"23","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs(int,int,int,byte[],byte[],int,int,int,int,int,int,boolean)","1","UnaryOperatorReplacement","| gin.edit.modifynode.UnaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3437 LOGICAL_COMPLEMENT -> MINUS |","false","false","195.00","-1.00","196.00","100.51"
"24","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":781 LESS -> LESS_EQUALS |","true","false","1.00","-1.00","2.00","200.00"
"25","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])","8","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":1235 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":656 |","false","false","177.00","-1.00","178.00","100.56"
"26","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":704 -> ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":674 |","false","false","1.00","-1.00","2.00","200.00"
"27","org.jcodec.common.model.Picture.getPlaneWidth(int)","10","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":1577 -> ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":996 |","true","false","848.00","-1.00","849.00","100.12"
"28","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeVert(Picture,int,int,int,int,int,int,int)","6","DeleteStatement","| gin.edit.statement.DeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3122 |","false","false","176.00","-1.00","177.00","100.57"
"29","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])","8","CopyStatement","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":853 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":627:628 |","false","false","177.00","-1.00","178.00","100.56"
"30","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","2","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":2147 SIGNED_RIGHT_SHIFT -> REMAINDER |","true","false","200.00","-1.00","201.00","100.50"
"31","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])","8","CopyStatement","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":362 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":656:657 |","false","false","177.00","-1.00","178.00","100.56"
"32","org.jcodec.codecs.h264.encode.MBEncoderHelper.takeSafe(byte[],int,int,int,int,byte[],int,int)","3","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MBEncoderHelper.java"":478 LESS -> EQUALS |","true","false","503.00","-1.00","504.00","100.20"
"33","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeVert(Picture,int,int,int,int,int,int,int)","6","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3171 |","false","false","176.00","-1.00","177.00","100.57"
"34","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","2","CopyStatement","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":3379 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":1438:1632 |","false","false","200.00","-1.00","201.00","100.50"
"35","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs4(int,int,byte[],byte[],int,int,int,int,int,int,int,int,boolean)","7","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":470 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":4282 |","false","false","186.00","-1.00","187.00","100.54"
"36","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":632 <-> ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":856 |","false","false","1.00","-1.00","2.00","200.00"
"37","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeVert(Picture,int,int,int,int,int,int,int)","6","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3147 |","false","false","176.00","-1.00","177.00","100.57"
"38","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","2","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":2637 <-> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":1379 |","false","false","200.00","-1.00","201.00","100.50"
"39","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs(int,int,int,byte[],byte[],int,int,int,int,int,int,boolean)","1","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2793 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3639:3640 |","false","false","195.00","-1.00","196.00","100.51"
"40","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])","8","UnaryOperatorReplacement","| gin.edit.modifynode.UnaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":624 POSTFIX_INCREMENT -> PREFIX_INCREMENT |","true","false","177.00","-1.00","178.00","100.56"
"41","org.jcodec.codecs.h264.encode.IntraPredEstimator.getLumaPred4x4(Picture,EncodingContext,int,int,int)","4","UnaryOperatorReplacement","| gin.edit.modifynode.UnaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/IntraPredEstimator.java"":291 POSTFIX_INCREMENT -> PREFIX_INCREMENT |","true","false","519.00","-1.00","520.00","100.19"
"42","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeVert(Picture,int,int,int,int,int,int,int)","6","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":1690 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3086:3086 |","false","false","176.00","-1.00","177.00","100.57"
"43","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","2","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":1729 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":2323 |","false","false","200.00","-1.00","201.00","100.50"
"44","org.jcodec.common.model.Picture.getPlaneWidth(int)","10","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":997 SIGNED_RIGHT_SHIFT -> PLUS |","true","false","848.00","-1.00","849.00","100.12"
"45","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","2","UnaryOperatorReplacement","| gin.edit.modifynode.UnaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":1083 MINUS -> PLUS |","true","false","200.00","-1.00","201.00","100.50"
"46","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","2","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":1019 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":807:890 |","false","false","200.00","-1.00","201.00","100.50"
"47","org.jcodec.codecs.h264.encode.MBEncoderHelper.takeSafe(byte[],int,int,int,int,byte[],int,int)","3","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MBEncoderHelper.java"":987 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MBEncoderHelper.java"":432 |","false","false","503.00","-1.00","504.00","100.20"
"48","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs4(int,int,byte[],byte[],int,int,int,int,int,int,int,int,boolean)","7","SwapStatement","| gin.edit.statement.SwapStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3923 <-> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3903 |","true","false","186.00","-1.00","187.00","100.54"
"49","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeHoris(Picture,int,int,int,int,int,int,int)","5","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3517 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2792 |","false","false","182.00","-1.00","183.00","100.55"
"50","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeVert(Picture,int,int,int,int,int,int,int)","6","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3127 MINUS -> DIVIDE |","true","false","176.00","-1.00","177.00","100.57"
"51","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":724 <-> ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":793 |","false","false","1.00","-1.00","2.00","200.00"
"52","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs(int,int,int,byte[],byte[],int,int,int,int,int,int,boolean)","1","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3518 |","false","false","195.00","-1.00","196.00","100.51"
"53","org.jcodec.codecs.h264.encode.MBEncoderHelper.takeSafe(byte[],int,int,int,int,byte[],int,int)","3","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MBEncoderHelper.java"":441 PLUS -> SIGNED_RIGHT_SHIFT |","true","false","503.00","-1.00","504.00","100.20"
"54","org.jcodec.common.model.Picture.getPlaneWidth(int)","10","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":997 SIGNED_RIGHT_SHIFT -> LEFT_SHIFT |","true","false","848.00","-1.00","849.00","100.12"
"55","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeHoris(Picture,int,int,int,int,int,int,int)","5","CopyStatement","| gin.edit.statement.CopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3060 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3224:3224 |","false","false","182.00","-1.00","183.00","100.55"
"56","org.jcodec.codecs.h264.encode.MBEncoderHelper.takeSafe(byte[],int,int,int,int,byte[],int,int)","3","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MBEncoderHelper.java"":537 <-> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MBEncoderHelper.java"":492 |","false","false","503.00","-1.00","504.00","100.20"
"57","org.jcodec.codecs.h264.encode.IntraPredEstimator.getLumaPred4x4(Picture,EncodingContext,int,int,int)","4","UnaryOperatorReplacement","| gin.edit.modifynode.UnaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/IntraPredEstimator.java"":522 POSTFIX_INCREMENT -> POSTFIX_DECREMENT |","true","false","519.00","-1.00","520.00","100.19"
"58","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs4(int,int,byte[],byte[],int,int,int,int,int,int,int,int,boolean)","7","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":1273 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3913 |","false","false","186.00","-1.00","187.00","100.54"
"59","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs(int,int,int,byte[],byte[],int,int,int,int,int,int,boolean)","1","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2050 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3305 |","false","false","195.00","-1.00","196.00","100.51"
"60","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeVert(Picture,int,int,int,int,int,int,int)","6","DeleteStatement","| gin.edit.statement.DeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3147 |","false","false","176.00","-1.00","177.00","100.57"
"61","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeHoris(Picture,int,int,int,int,int,int,int)","5","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2994 |","true","false","182.00","-1.00","183.00","100.55"
"62","org.jcodec.codecs.h264.encode.MotionEstimator.estimateQPix(Picture,byte[],int[],int,int)","2","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":1994 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MotionEstimator.java"":1018 |","false","false","200.00","-1.00","201.00","100.50"
"63","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])","8","MatchedReplaceStatement","| gin.edit.matched.MatchedReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":459 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":640 |","false","false","177.00","-1.00","178.00","100.56"
"64","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeVert(Picture,int,int,int,int,int,int,int)","6","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2413 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":3224:3225 |","false","false","176.00","-1.00","177.00","100.57"
"65","org.jcodec.codecs.h264.decode.MBlockDecoderUtils.mergeResidual(Picture,int[][][],int[][],int[][])","8","DeleteStatement","| gin.edit.statement.DeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/MBlockDecoderUtils.java"":657 |","true","false","177.00","-1.00","178.00","100.56"
"66","org.jcodec.common.model.Picture.getPlaneWidth(int)","10","MatchedCopyStatement","| gin.edit.matched.MatchedCopyStatement ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":577 -> ""../jcodec/src/main/java/org/jcodec/common/model/Picture.java"":995:996 |","false","false","848.00","-1.00","849.00","100.12"
"67","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","BinaryOperatorReplacement","| gin.edit.modifynode.BinaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":729 MULTIPLY -> LEFT_SHIFT |","true","false","1.00","-1.00","2.00","200.00"
"68","org.jcodec.codecs.h264.encode.IntraPredEstimator.getLumaPred4x4(Picture,EncodingContext,int,int,int)","4","SwapStatement","| gin.edit.statement.SwapStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/IntraPredEstimator.java"":525 <-> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/IntraPredEstimator.java"":602 |","false","false","519.00","-1.00","520.00","100.19"
"69","org.jcodec.codecs.h264.encode.IntraPredEstimator.getLumaPred4x4(Picture,EncodingContext,int,int,int)","4","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/IntraPredEstimator.java"":261 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/IntraPredEstimator.java"":251 |","false","false","519.00","-1.00","520.00","100.19"
"70","org.jcodec.codecs.h264.encode.MBEncoderHelper.takeSafe(byte[],int,int,int,int,byte[],int,int)","3","ReplaceStatement","| gin.edit.statement.ReplaceStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MBEncoderHelper.java"":262 -> ""../jcodec/src/main/java/org/jcodec/codecs/h264/encode/MBEncoderHelper.java"":466 |","false","false","503.00","-1.00","504.00","100.20"
"71","org.jcodec.scale.BaseResampler.resample(Picture,Picture)","9","MatchedSwapStatement","| gin.edit.matched.MatchedSwapStatement ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":654 <-> ""../jcodec/src/main/java/org/jcodec/scale/BaseResampler.java"":856 |","false","false","1.00","-1.00","2.00","200.00"
"72","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBs4(int,int,byte[],byte[],int,int,int,int,int,int,int,int,boolean)","7","UnaryOperatorReplacement","| gin.edit.modifynode.UnaryOperatorReplacement  ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":4295 MINUS -> PLUS |","true","false","186.00","-1.00","187.00","100.54"
"73","org.jcodec.codecs.h264.decode.deblock.DeblockingFilter.filterBlockEdgeHoris(Picture,int,int,int,int,int,int,int)","5","MatchedDeleteStatement","| gin.edit.matched.MatchedDeleteStatement ""../jcodec/src/main/java/org/jcodec/codecs/h264/decode/deblock/DeblockingFilter.java"":2919 |","false","false","182.00","-1.00","183.00","100.55"
