MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
2,29,BinaryOperatorReplacement,true,3861.00,3990.00,0.9677
2,30,UnaryOperatorReplacement,true,3861.00,3750.00,1.0296
2,31,MoveStatement,true,3750.00,3851.00,0.9738
2,32,BinaryOperatorReplacement,true,3750.00,4078.00,0.9196
2,33,UnaryOperatorReplacement,true,3750.00,4415.00,0.8494
2,34,BinaryOperatorReplacement,true,3750.00,3976.00,0.9432
2,35,MoveStatement,false,3750.00,-1.00,0.0000
2,36,UnaryOperatorReplacement,true,3750.00,4135.00,0.9069
2,37,BinaryOperatorReplacement,true,3750.00,4250.00,0.8824
2,38,UnaryOperatorReplacement,true,3750.00,4270.00,0.8782
2,39,DeleteStatement,false,3750.00,-1.00,0.0000
2,40,CopyStatement,true,3750.00,4169.00,0.8995
2,41,ReplaceStatement,false,3750.00,-1.00,0.0000
2,42,SwapStatement,true,3750.00,4006.00,0.9361
2,43,MatchedDeleteStatement,false,3750.00,-1.00,0.0000
2,44,MatchedCopyStatement,false,3750.00,-1.00,0.0000
2,45,MatchedReplaceStatement,false,3750.00,-1.00,0.0000
2,46,MatchedSwapStatement,false,3750.00,-1.00,0.0000
2,47,BinaryOperatorReplacement,true,3750.00,4001.00,0.9373
2,48,SwapStatement,true,3750.00,4088.00,0.9173
2,49,CopyStatement,false,3750.00,-1.00,0.0000
2,50,UnaryOperatorReplacement,true,3750.00,4297.00,0.8727
2,51,BinaryOperatorReplacement,true,3750.00,4189.00,0.8952
2,52,SwapStatement,true,3750.00,3948.00,0.9498
2,53,UnaryOperatorReplacement,true,3750.00,3918.00,0.9571
2,54,MoveStatement,false,3750.00,-1.00,0.0000
2,55,BinaryOperatorReplacement,true,3750.00,3795.00,0.9881
2,56,SwapStatement,true,3750.00,3878.00,0.9670
2,57,BinaryOperatorReplacement,true,3750.00,3856.00,0.9725
2,58,UnaryOperatorReplacement,true,3750.00,3678.00,1.0196
2,59,SwapStatement,true,3678.00,3786.00,0.9715
2,60,UnaryOperatorReplacement,true,3678.00,3628.00,1.0138
2,61,BinaryOperatorReplacement,true,3628.00,3608.00,1.0055
2,62,SwapStatement,true,3608.00,3622.00,0.9961
2,63,UnaryOperatorReplacement,true,3608.00,3555.00,1.0149
2,64,BinaryOperatorReplacement,true,3555.00,3677.00,0.9668
2,65,SwapStatement,true,3555.00,3612.00,0.9842
2,66,UnaryOperatorReplacement,true,3555.00,3759.00,0.9457
2,67,BinaryOperatorReplacement,true,3555.00,3635.00,0.9780
2,68,SwapStatement,true,3555.00,3930.00,0.9046
2,69,UnaryOperatorReplacement,true,3555.00,3858.00,0.9215
2,70,BinaryOperatorReplacement,true,3555.00,3911.00,0.9090
2,71,UnaryOperatorReplacement,true,3555.00,3858.00,0.9215
2,72,SwapStatement,false,3555.00,-1.00,0.0000
2,73,DeleteStatement,false,3555.00,-1.00,0.0000
2,74,ReplaceStatement,false,3555.00,-1.00,0.0000
2,75,MatchedDeleteStatement,false,3555.00,-1.00,0.0000
2,76,MatchedCopyStatement,false,3555.00,-1.00,0.0000
2,77,MatchedReplaceStatement,false,3555.00,-1.00,0.0000
2,78,MatchedSwapStatement,false,3555.00,-1.00,0.0000
2,79,CopyStatement,false,3555.00,-1.00,0.0000
2,80,BinaryOperatorReplacement,true,3555.00,3966.00,0.8964
2,81,MoveStatement,false,3555.00,-1.00,0.0000
2,82,UnaryOperatorReplacement,true,3555.00,4069.00,0.8737
2,83,BinaryOperatorReplacement,true,3555.00,3871.00,0.9184
2,84,UnaryOperatorReplacement,true,3555.00,3919.00,0.9071
2,85,BinaryOperatorReplacement,true,3555.00,3836.00,0.9267
2,86,UnaryOperatorReplacement,true,3555.00,3803.00,0.9348
2,87,BinaryOperatorReplacement,true,3555.00,3749.00,0.9483
2,88,UnaryOperatorReplacement,true,3555.00,3727.00,0.9539
2,89,BinaryOperatorReplacement,true,3555.00,3780.00,0.9405
2,90,UnaryOperatorReplacement,true,3555.00,3748.00,0.9485
2,91,BinaryOperatorReplacement,true,3555.00,3734.00,0.9521
2,92,SwapStatement,false,3555.00,-1.00,0.0000
2,93,UnaryOperatorReplacement,true,3555.00,3958.00,0.8982
2,94,BinaryOperatorReplacement,true,3555.00,3669.00,0.9689
2,95,BinaryOperatorReplacement,true,3555.00,3952.00,0.8995
2,96,UnaryOperatorReplacement,true,3555.00,3949.00,0.9002
2,97,BinaryOperatorReplacement,true,3555.00,3834.00,0.9272
2,98,UnaryOperatorReplacement,true,3555.00,3808.00,0.9336
2,99,MoveStatement,false,3555.00,-1.00,0.0000
3,1,BinaryOperatorReplacement,true,3642.00,3702.00,0.9838
3,2,MatchedReplaceStatement,false,3642.00,-1.00,0.0000
3,3,SwapStatement,true,3642.00,3787.00,0.9617
3,4,CopyStatement,false,3642.00,-1.00,0.0000
3,5,MatchedCopyStatement,false,3642.00,-1.00,0.0000
3,6,MatchedSwapStatement,false,3642.00,-1.00,0.0000
3,7,DeleteStatement,false,3642.00,-1.00,0.0000
3,8,ReplaceStatement,false,3642.00,-1.00,0.0000
3,9,MatchedDeleteStatement,false,3642.00,-1.00,0.0000
3,10,MoveStatement,true,3642.00,3780.00,0.9635
3,11,UnaryOperatorReplacement,true,3642.00,3695.00,0.9857
3,12,UnaryOperatorReplacement,true,3642.00,3697.00,0.9851
3,13,BinaryOperatorReplacement,true,3642.00,3825.00,0.9522
3,14,MoveStatement,true,3642.00,4114.00,0.8853
3,15,SwapStatement,true,3642.00,4474.00,0.8140
3,16,UnaryOperatorReplacement,true,3642.00,4233.00,0.8604
3,17,BinaryOperatorReplacement,true,3642.00,3916.00,0.9300
3,18,MoveStatement,true,3642.00,4183.00,0.8707
3,19,SwapStatement,true,3642.00,4165.00,0.8744
3,20,DeleteStatement,false,3642.00,-1.00,0.0000
3,21,CopyStatement,false,3642.00,-1.00,0.0000
3,22,ReplaceStatement,false,3642.00,-1.00,0.0000
3,23,MatchedDeleteStatement,false,3642.00,-1.00,0.0000
3,24,MatchedCopyStatement,false,3642.00,-1.00,0.0000
3,25,MatchedReplaceStatement,false,3642.00,-1.00,0.0000
3,26,MatchedSwapStatement,false,3642.00,-1.00,0.0000
3,27,BinaryOperatorReplacement,true,3642.00,3921.00,0.9288
3,28,UnaryOperatorReplacement,true,3642.00,3814.00,0.9549
3,29,MoveStatement,true,3642.00,4180.00,0.8713
3,30,SwapStatement,false,3642.00,-1.00,0.0000
3,31,BinaryOperatorReplacement,true,3642.00,4159.00,0.8757
3,32,UnaryOperatorReplacement,true,3642.00,4154.00,0.8767
3,33,MoveStatement,false,3642.00,-1.00,0.0000
3,34,BinaryOperatorReplacement,true,3642.00,4344.00,0.8384
3,35,UnaryOperatorReplacement,true,3642.00,4212.00,0.8647
3,36,UnaryOperatorReplacement,true,3642.00,4056.00,0.8979
3,37,BinaryOperatorReplacement,true,3642.00,3953.00,0.9213
3,38,SwapStatement,false,3642.00,-1.00,0.0000
3,39,BinaryOperatorReplacement,true,3642.00,4268.00,0.8533
3,40,UnaryOperatorReplacement,true,3642.00,3772.00,0.9655
3,41,MoveStatement,true,3642.00,3630.00,1.0033
3,42,DeleteStatement,true,3630.00,3621.00,1.0025
3,43,CopyStatement,true,3621.00,3673.00,0.9858
3,44,ReplaceStatement,false,3621.00,-1.00,0.0000
3,45,MatchedDeleteStatement,false,3621.00,-1.00,0.0000
3,46,MatchedCopyStatement,false,3621.00,-1.00,0.0000
3,47,MatchedReplaceStatement,false,3621.00,-1.00,0.0000
3,48,MatchedSwapStatement,false,3621.00,-1.00,0.0000
3,49,DeleteStatement,true,3621.00,3831.00,0.9452
3,50,CopyStatement,true,3621.00,3983.00,0.9091
3,51,UnaryOperatorReplacement,true,3621.00,3866.00,0.9366
3,52,MoveStatement,false,3621.00,-1.00,0.0000
3,53,BinaryOperatorReplacement,true,3621.00,3843.00,0.9422
3,54,DeleteStatement,true,3621.00,3873.00,0.9349
3,55,CopyStatement,true,3621.00,3895.00,0.9297
3,56,UnaryOperatorReplacement,true,3621.00,4006.00,0.9039
3,57,BinaryOperatorReplacement,false,3621.00,-1.00,0.0000
3,58,DeleteStatement,true,3621.00,3837.00,0.9437
3,59,CopyStatement,true,3621.00,3754.00,0.9646
3,60,UnaryOperatorReplacement,true,3621.00,3741.00,0.9679
3,61,SwapStatement,false,3621.00,-1.00,0.0000
3,62,DeleteStatement,false,3621.00,-1.00,0.0000
3,63,CopyStatement,false,3621.00,-1.00,0.0000
3,64,UnaryOperatorReplacement,true,3621.00,3806.00,0.9514
3,65,UnaryOperatorReplacement,true,3621.00,3805.00,0.9516
3,66,MoveStatement,true,3621.00,3662.00,0.9888
3,67,BinaryOperatorReplacement,false,3621.00,-1.00,0.0000
3,68,UnaryOperatorReplacement,true,3621.00,3718.00,0.9739
3,69,MoveStatement,false,3621.00,-1.00,0.0000
3,70,UnaryOperatorReplacement,true,3621.00,3876.00,0.9342
3,71,UnaryOperatorReplacement,true,3621.00,3689.00,0.9816
3,72,ReplaceStatement,false,3621.00,-1.00,0.0000
3,73,MatchedDeleteStatement,true,3621.00,3638.00,0.9953
3,74,MatchedDeleteStatement,false,3621.00,-1.00,0.0000
3,75,MatchedCopyStatement,true,3621.00,3920.00,0.9237
3,76,MatchedCopyStatement,true,3621.00,3776.00,0.9590
3,77,MatchedReplaceStatement,false,3621.00,-1.00,0.0000
3,78,MatchedSwapStatement,true,3621.00,3532.00,1.0252
3,79,MatchedSwapStatement,true,3532.00,3597.00,0.9819
3,80,MatchedSwapStatement,true,3532.00,3653.00,0.9669
3,81,MatchedSwapStatement,true,3532.00,3666.00,0.9634
3,82,MatchedCopyStatement,false,3532.00,-1.00,0.0000
3,83,MatchedSwapStatement,true,3532.00,3660.00,0.9650
3,84,UnaryOperatorReplacement,true,3532.00,3772.00,0.9364
3,85,DeleteStatement,true,3532.00,3689.00,0.9574
3,86,CopyStatement,true,3532.00,3658.00,0.9656
3,87,MatchedSwapStatement,false,3532.00,-1.00,0.0000
3,88,UnaryOperatorReplacement,true,3532.00,3759.00,0.9396
3,89,SwapStatement,false,3532.00,-1.00,0.0000
3,90,DeleteStatement,true,3532.00,3691.00,0.9569
3,91,CopyStatement,false,3532.00,-1.00,0.0000
3,92,BinaryOperatorReplacement,true,3532.00,3660.00,0.9650
3,93,UnaryOperatorReplacement,true,3532.00,3709.00,0.9523
3,94,DeleteStatement,false,3532.00,-1.00,0.0000
3,95,BinaryOperatorReplacement,false,3532.00,-1.00,0.0000
3,96,UnaryOperatorReplacement,true,3532.00,3658.00,0.9656
3,97,MoveStatement,true,3532.00,3721.00,0.9492
3,98,UnaryOperatorReplacement,true,3532.00,3706.00,0.9530
3,99,MoveStatement,true,3532.00,3553.00,0.9941
4,1,MatchedDeleteStatement,false,3513.00,-1.00,0.0000
4,2,MatchedReplaceStatement,false,3513.00,-1.00,0.0000
4,3,CopyStatement,false,3513.00,-1.00,0.0000
4,4,BinaryOperatorReplacement,true,3513.00,3394.00,1.0351
4,5,ReplaceStatement,false,3394.00,-1.00,0.0000
4,6,UnaryOperatorReplacement,true,3394.00,3347.00,1.0140
4,7,MatchedCopyStatement,false,3347.00,-1.00,0.0000
4,8,MoveStatement,true,3347.00,3385.00,0.9888
4,9,MatchedSwapStatement,false,3347.00,-1.00,0.0000
4,10,DeleteStatement,false,3347.00,-1.00,0.0000
4,11,SwapStatement,false,3347.00,-1.00,0.0000
4,12,BinaryOperatorReplacement,true,3347.00,3332.00,1.0045
4,13,UnaryOperatorReplacement,true,3332.00,3319.00,1.0039
4,14,MoveStatement,true,3319.00,3380.00,0.9820
4,15,BinaryOperatorReplacement,true,3319.00,3377.00,0.9828
4,16,UnaryOperatorReplacement,true,3319.00,3308.00,1.0033
4,17,MoveStatement,true,3308.00,3496.00,0.9462
4,18,BinaryOperatorReplacement,true,3308.00,3582.00,0.9235
4,19,DeleteStatement,false,3308.00,-1.00,0.0000
4,20,CopyStatement,false,3308.00,-1.00,0.0000
4,21,ReplaceStatement,false,3308.00,-1.00,0.0000
4,22,SwapStatement,false,3308.00,-1.00,0.0000
4,23,MatchedDeleteStatement,false,3308.00,-1.00,0.0000
4,24,MatchedCopyStatement,false,3308.00,-1.00,0.0000
4,25,MatchedReplaceStatement,false,3308.00,-1.00,0.0000
4,26,MatchedSwapStatement,false,3308.00,-1.00,0.0000
4,27,UnaryOperatorReplacement,true,3308.00,3733.00,0.8862
4,28,MoveStatement,false,3308.00,-1.00,0.0000
4,29,BinaryOperatorReplacement,true,3308.00,3473.00,0.9525
4,30,UnaryOperatorReplacement,true,3308.00,3428.00,0.9650
4,31,BinaryOperatorReplacement,true,3308.00,3515.00,0.9411
4,32,UnaryOperatorReplacement,true,3308.00,3558.00,0.9297
4,33,BinaryOperatorReplacement,true,3308.00,3657.00,0.9046
4,34,MoveStatement,true,3308.00,3579.00,0.9243
4,35,UnaryOperatorReplacement,true,3308.00,3504.00,0.9441
4,36,UnaryOperatorReplacement,true,3308.00,3555.00,0.9305
4,37,BinaryOperatorReplacement,true,3308.00,3732.00,0.8864
4,38,MoveStatement,true,3308.00,3438.00,0.9622
4,39,UnaryOperatorReplacement,true,3308.00,3358.00,0.9851
4,40,DeleteStatement,false,3308.00,-1.00,0.0000
4,41,CopyStatement,false,3308.00,-1.00,0.0000
4,42,ReplaceStatement,false,3308.00,-1.00,0.0000
4,43,SwapStatement,true,3308.00,3861.00,0.8568
4,44,MatchedDeleteStatement,false,3308.00,-1.00,0.0000
4,45,MatchedCopyStatement,false,3308.00,-1.00,0.0000
4,46,MatchedReplaceStatement,false,3308.00,-1.00,0.0000
4,47,MatchedSwapStatement,false,3308.00,-1.00,0.0000
4,48,BinaryOperatorReplacement,true,3308.00,4344.00,0.7615
4,49,MoveStatement,true,3308.00,4074.00,0.8120
4,50,SwapStatement,false,3308.00,-1.00,0.0000
4,51,UnaryOperatorReplacement,true,3308.00,3937.00,0.8402
4,52,BinaryOperatorReplacement,true,3308.00,3862.00,0.8566
4,53,MoveStatement,true,3308.00,3999.00,0.8272
4,54,UnaryOperatorReplacement,true,3308.00,4341.00,0.7620
4,55,BinaryOperatorReplacement,true,3308.00,4245.00,0.7793
4,56,MoveStatement,true,3308.00,3713.00,0.8909
4,57,UnaryOperatorReplacement,true,3308.00,4013.00,0.8243
4,58,BinaryOperatorReplacement,true,3308.00,4291.00,0.7709
4,59,MoveStatement,true,3308.00,3902.00,0.8478
4,60,UnaryOperatorReplacement,true,3308.00,4030.00,0.8208
4,61,BinaryOperatorReplacement,true,3308.00,4102.00,0.8064
4,62,MoveStatement,true,3308.00,3856.00,0.8579
4,63,UnaryOperatorReplacement,true,3308.00,3908.00,0.8465
4,64,BinaryOperatorReplacement,true,3308.00,3761.00,0.8796
4,65,MoveStatement,true,3308.00,3713.00,0.8909
4,66,UnaryOperatorReplacement,true,3308.00,3769.00,0.8777
4,67,DeleteStatement,false,3308.00,-1.00,0.0000
4,68,CopyStatement,false,3308.00,-1.00,0.0000
4,69,ReplaceStatement,false,3308.00,-1.00,0.0000
4,70,MatchedDeleteStatement,false,3308.00,-1.00,0.0000
4,71,MatchedCopyStatement,false,3308.00,-1.00,0.0000
4,72,MatchedReplaceStatement,false,3308.00,-1.00,0.0000
4,73,MatchedSwapStatement,false,3308.00,-1.00,0.0000
4,74,SwapStatement,false,3308.00,-1.00,0.0000
4,75,BinaryOperatorReplacement,true,3308.00,3846.00,0.8601
4,76,MoveStatement,true,3308.00,3866.00,0.8557
4,77,UnaryOperatorReplacement,true,3308.00,3884.00,0.8517
4,78,BinaryOperatorReplacement,true,3308.00,3655.00,0.9051
4,79,MoveStatement,true,3308.00,3797.00,0.8712
4,80,UnaryOperatorReplacement,true,3308.00,3546.00,0.9329
4,81,BinaryOperatorReplacement,true,3308.00,3665.00,0.9026
4,82,UnaryOperatorReplacement,true,3308.00,3712.00,0.8912
4,83,MoveStatement,true,3308.00,3724.00,0.8883
4,84,BinaryOperatorReplacement,true,3308.00,3671.00,0.9011
4,85,UnaryOperatorReplacement,true,3308.00,3771.00,0.8772
4,86,MoveStatement,true,3308.00,3786.00,0.8737
4,87,BinaryOperatorReplacement,true,3308.00,3797.00,0.8712
4,88,UnaryOperatorReplacement,true,3308.00,3662.00,0.9033
4,89,MoveStatement,false,3308.00,-1.00,0.0000
4,90,BinaryOperatorReplacement,true,3308.00,3610.00,0.9163
4,91,UnaryOperatorReplacement,true,3308.00,3606.00,0.9174
4,92,BinaryOperatorReplacement,true,3308.00,3699.00,0.8943
4,93,UnaryOperatorReplacement,true,3308.00,3429.00,0.9647
4,94,UnaryOperatorReplacement,true,3308.00,3444.00,0.9605
4,95,BinaryOperatorReplacement,true,3308.00,3543.00,0.9337
4,96,UnaryOperatorReplacement,true,3308.00,3581.00,0.9238
4,97,BinaryOperatorReplacement,true,3308.00,3839.00,0.8617
4,98,UnaryOperatorReplacement,true,3308.00,3639.00,0.9090
4,99,SwapStatement,true,3308.00,3433.00,0.9636
5,1,MatchedCopyStatement,false,3599.00,-1.00,0.0000
5,2,DeleteStatement,false,3599.00,-1.00,0.0000
5,3,SwapStatement,false,3599.00,-1.00,0.0000
5,4,MatchedSwapStatement,false,3599.00,-1.00,0.0000
5,5,MatchedReplaceStatement,false,3599.00,-1.00,0.0000
5,6,MatchedDeleteStatement,false,3599.00,-1.00,0.0000
5,7,UnaryOperatorReplacement,true,3599.00,3800.00,0.9471
5,8,CopyStatement,false,3599.00,-1.00,0.0000
5,9,BinaryOperatorReplacement,true,3599.00,3849.00,0.9350
5,10,MoveStatement,false,3599.00,-1.00,0.0000
5,11,ReplaceStatement,false,3599.00,-1.00,0.0000
5,12,UnaryOperatorReplacement,true,3599.00,3655.00,0.9847
5,13,BinaryOperatorReplacement,true,3599.00,3692.00,0.9748
5,14,UnaryOperatorReplacement,true,3599.00,3836.00,0.9382
5,15,BinaryOperatorReplacement,true,3599.00,3743.00,0.9615
5,16,DeleteStatement,false,3599.00,-1.00,0.0000
5,17,CopyStatement,false,3599.00,-1.00,0.0000
5,18,ReplaceStatement,false,3599.00,-1.00,0.0000
5,19,SwapStatement,false,3599.00,-1.00,0.0000
5,20,MoveStatement,false,3599.00,-1.00,0.0000
5,21,MatchedDeleteStatement,false,3599.00,-1.00,0.0000
5,22,MatchedCopyStatement,false,3599.00,-1.00,0.0000
5,23,MatchedReplaceStatement,false,3599.00,-1.00,0.0000
5,24,MatchedSwapStatement,true,3599.00,3572.00,1.0076
5,25,BinaryOperatorReplacement,true,3572.00,3587.00,0.9958
5,26,UnaryOperatorReplacement,true,3572.00,3714.00,0.9618
5,27,MatchedSwapStatement,true,3572.00,3561.00,1.0031
5,28,BinaryOperatorReplacement,true,3561.00,3542.00,1.0054
5,29,UnaryOperatorReplacement,true,3542.00,3492.00,1.0143
5,30,MatchedSwapStatement,false,3492.00,-1.00,0.0000
5,31,BinaryOperatorReplacement,true,3492.00,3448.00,1.0128
5,32,UnaryOperatorReplacement,true,3448.00,3825.00,0.9014
5,33,BinaryOperatorReplacement,true,3448.00,3813.00,0.9043
5,34,UnaryOperatorReplacement,true,3448.00,3591.00,0.9602
5,35,BinaryOperatorReplacement,true,3448.00,3508.00,0.9829
5,36,UnaryOperatorReplacement,true,3448.00,3860.00,0.8933
5,37,BinaryOperatorReplacement,true,3448.00,3921.00,0.8794
5,38,DeleteStatement,false,3448.00,-1.00,0.0000
5,39,CopyStatement,false,3448.00,-1.00,0.0000
5,40,ReplaceStatement,false,3448.00,-1.00,0.0000
5,41,SwapStatement,false,3448.00,-1.00,0.0000
5,42,MoveStatement,false,3448.00,-1.00,0.0000
5,43,MatchedDeleteStatement,false,3448.00,-1.00,0.0000
